s0,v0,a,t0,tf,opt,
33.0493,13.9009,-2,1,1,0,
33.216,14.2342,-2.66667,1,1,0,
33.0493,13.9009,-1.33333,1,1,0,
33.216,14.2342,-2,1,1,0,
33.3827,14.5676,-2.66667,1,1,0,
33.5493,14.9009,-3.33333,1,1,0,
33.0493,13.9009,0,1,1,0,
33.0493,13.9009,0.333333,1,1,0,
32.8827,13.5676,1.66667,1,1,0,
33.8827,15.5676,-4,1,1,0,
33.0493,13.9009,1.33333,1,1,0,
33.5493,14.9009,-1.33333,1,1,0,
33.0493,13.9009,2,1,1,0,
33.8827,15.5676,-2.66667,1,1,0,
33.216,14.2342,1.66667,1,1,0,
33.8827,15.5676,-2,1,1,0,
33.716,15.2342,-0.666667,1,1,0,
33.8827,15.5676,-1.33333,1,1,0,
33.5493,14.9009,1,1,1,0,
33.716,15.2342,0.333333,1,1,0,
33.5493,14.9009,1.66667,1,1,0,
33.5493,14.9009,2,1,1,0,
33.716,15.2342,1.33333,1,1,0,
33.716,15.2342,1.66667,1,1,0,
33.716,15.2342,2,1,1,0,
33.8827,15.5676,1.66667,1,1,0,
33.8827,15.5676,2,1,1,0,
38.4502,5.56757,-4,2,1,0,
38.4502,5.56757,-2.66667,2,1,0,
38.4502,5.56757,-2,2,1,0,
38.4502,5.56757,-1.33333,2,1,0,
38.4502,5.56757,-0.666667,2,1,0,
39.1169,6.9009,-4,2,1,0,
38.4502,5.56757,0,2,1,0,
39.1169,6.9009,-3.33333,2,1,0,
39.1169,6.9009,-2.66667,2,1,0,
39.4502,7.56757,-4,2,1,0,
39.4502,7.56757,-3.33333,2,1,0,
39.4502,7.56757,-2.66667,2,1,0,
39.1169,6.9009,0,2,1,0,
39.1169,6.9009,0.666667,2,1,0,
39.4502,7.56757,-0.666667,2,1,0,
39.4502,7.56757,0,2,1,0,
41.1169,8.23424,-4,2,1,0,
39.7836,8.23424,-0.666667,2,1,0,
40.4502,6.9009,1.33333,2,1,0,
40.7836,7.56757,0,2,1,0,
41.7836,8.23424,-2.66667,2,1,0,
41.7836,8.23424,-2,2,1,0,
41.7836,8.23424,-1.33333,2,1,0,
42.7836,8.9009,-4,2,1,0,
41.4502,7.56757,2,2,1,0,
41.4502,8.9009,0,2,1,0,
41.1169,10.9009,-2.66667,2,1,0,
41.4502,8.9009,1.33333,2,1,0,
43.1169,9.56757,-2.66667,2,1,0,
40.7836,10.2342,1.33333,2,1,0,
43.1169,9.56757,-1.33333,2,1,0,
43.1169,9.56757,-0.666667,2,1,0,
42.4502,9.56757,1.33333,2,1,0,
43.1169,9.56757,0.666667,2,1,0,
43.1169,10.9009,-1.33333,2,1,0,
44.1169,11.5676,-4,2,1,0,
43.1169,10.9009,0,2,1,0,
43.4502,12.9009,-4,2,1,0,
44.1169,11.5676,-2,2,1,0,
44.1169,12.9009,-4,2,1,0,
44.1169,12.9009,-3.33333,2,1,0,
43.7836,12.2342,-0.666667,2,1,0,
43.4502,12.9009,-0.666667,2,1,0,
44.7836,12.9009,-2.66667,2,1,0,
44.7836,12.9009,-2,2,1,0,
44.7836,12.9009,-1.33333,2,1,0,
44.7836,12.9009,-0.666667,2,1,0,
45.1169,13.5676,-2,2,1,0,
45.1169,13.5676,-1.33333,2,1,0,
46.4502,12.2342,-0.666667,2,1,0,
47.4502,11.5676,-0.666667,2,1,0,
46.6169,11.9009,1,2,1,0,
45.4502,14.2342,-0.666667,2,1,0,
47.4502,11.5676,1.33333,2,1,0,
48.1169,12.9009,-2,2,1,0,
47.1169,14.2342,-2,2,1,0,
45.4502,14.2342,2,2,1,0,
46.9502,13.9009,0.333333,2,1,0,
48.4502,13.5676,-1.33333,2,1,0,
48.4502,13.5676,-0.666667,2,1,0,
47.1169,14.2342,1.33333,2,1,0,
47.7836,13.5676,2,2,1,0,
48.4502,13.5676,1.33333,2,1,0,
47.2836,15.2342,1,2,1,0,
48.6169,14.5676,0.333333,2,1,0,
49.1169,15.5676,-2,2,1,0,
49.1169,15.5676,-1.33333,2,1,0,
48.2836,15.9009,0.333333,2,1,0,
49.4502,16.9009,-3.33333,2,1,0,
49.1169,15.5676,0.666667,2,1,0,
49.1169,15.5676,1.33333,2,1,0,
49.4502,16.9009,-1.33333,2,1,0,
50.4502,17.5676,-4,2,1,0,
50.4502,17.5676,-3.33333,2,1,0,
49.6169,16.5676,1,2,1,0,
49.6169,16.5676,1.66667,2,1,0,
49.9502,17.2342,0.333333,2,1,0,
49.9502,17.2342,1,2,1,0,
50.4502,17.5676,0,2,1,0,
50.4502,17.5676,0.666667,2,1,0,
50.4502,17.5676,1.66667,2,1,0,
42.0178,1.56757,-1.33333,3,1,0,
42.0178,1.56757,0,3,1,0,
42.0178,1.56757,0.333333,3,1,0,
42.0178,1.56757,1,3,1,0,
42.0178,1.56757,1.66667,3,1,0,
42.6845,2.9009,-2,3,1,0,
42.6845,2.9009,-1.33333,3,1,0,
43.0178,3.56757,-2.66667,3,1,0,
42.6845,2.9009,0.333333,3,1,0,
42.6845,2.9009,1,3,1,0,
42.6845,2.9009,1.66667,3,1,0,
43.0178,3.56757,0.333333,3,1,0,
43.0178,3.56757,1,3,1,0,
43.0178,3.56757,1.66667,3,1,0,
43.3511,4.23424,0.333333,3,1,0,
43.3511,4.23424,1,3,1,0,
44.3511,3.56757,1,3,1,0,
45.0178,3.56757,0.333333,3,1,0,
43.6845,4.9009,1,3,1,0,
44.6845,4.23424,1,3,1,0,
45.3511,4.23424,0.333333,3,1,0,
45.3511,4.23424,1,3,1,0,
45.3511,4.23424,1.66667,3,1,0,
45.6845,4.9009,0.333333,3,1,0,
45.6845,4.9009,1,3,1,0,
45.6845,4.9009,1.66667,3,1,0,
47.3511,4.23424,0.333333,3,1,0,
47.3511,4.23424,1,3,1,0,
47.3511,4.23424,1.66667,3,1,0,
46.0178,6.9009,-0.666667,3,1,0,
46.0178,6.9009,0.333333,3,1,0,
46.0178,6.9009,1,3,1,0,
46.6845,6.9009,0.333333,3,1,0,
46.6845,6.9009,1,3,1,0,
48.6845,5.56757,0.333333,3,1,0,
49.6845,4.9009,0.333333,3,1,0,
49.6845,4.9009,1,3,1,0,
49.6845,4.9009,1.66667,3,1,0,
49.0178,6.23424,1,3,1,0,
49.0178,6.23424,1.66667,3,1,0,
48.0178,8.23424,0.333333,3,1,0,
48.0178,8.23424,1,3,1,0,
48.0178,8.23424,1.66667,3,1,0,
51.3511,6.9009,-2,3,1,0,
51.3511,6.9009,-1.33333,3,1,0,
50.6845,8.23424,-2,3,1,0,
51.3511,6.9009,0.333333,3,1,0,
51.3511,6.9009,1,3,1,0,
51.3511,6.9009,1.66667,3,1,0,
50.6845,8.23424,1,3,1,0,
50.0178,9.56757,0.333333,3,1,0,
50.0178,9.56757,1,3,1,0,
52.0178,8.23424,0.333333,3,1,0,
52.0178,8.23424,1,3,1,0,
52.0178,8.23424,1.66667,3,1,0,
51.0178,10.2342,0.333333,3,1,0,
53.6845,7.56757,1,3,1,0,
52.3511,8.9009,1.66667,3,1,0,
52.6845,10.9009,-2.66667,3,1,0,
54.6845,9.56757,-3.33333,3,1,0,
53.3511,9.56757,0.333333,3,1,0,
51.6845,11.5676,0.333333,3,1,0,
51.6845,11.5676,1,3,1,0,
51.6845,11.5676,1.66667,3,1,0,
52.6845,10.9009,1.66667,3,1,0,
55.0178,8.9009,1.66667,3,1,0,
54.6845,9.56757,1.66667,3,1,0,
54.0178,10.9009,1,3,1,0,
55.3511,9.56757,1.66667,3,1,0,
56.6845,10.9009,-3.33333,3,1,0,
56.0178,12.2342,-4,3,1,0,
56.3511,10.2342,0.333333,3,1,0,
56.3511,10.2342,1,3,1,0,
56.3511,10.2342,1.66667,3,1,0,
56.6845,10.9009,0.333333,3,1,0,
56.6845,10.9009,1,3,1,0,
56.6845,10.9009,1.66667,3,1,0,
56.0178,12.2342,1,3,1,0,
57.0178,11.5676,1,3,1,0,
57.0178,11.5676,1.66667,3,1,0,
57.6845,11.5676,1,3,1,0,
57.3511,12.2342,1,3,1,0,
58.0178,12.2342,0.333333,3,1,0,
58.0178,12.2342,1,3,1,0,
60.0178,10.9009,0,3,1,0,
60.0178,10.9009,0.666667,3,1,0,
61.3511,12.2342,-4,3,1,0,
60.3511,12.2342,-1.33333,3,1,0,
59.0178,12.9009,0.666667,3,1,0,
59.6845,12.9009,0,3,1,0,
61.6845,12.9009,-3.33333,3,1,0,
61.0178,14.2342,-4,3,1,0,
59.6845,12.9009,2,3,1,0,
59.3511,13.5676,2,3,1,0,
61.6845,12.9009,-0.666667,3,1,0,
61.6845,12.9009,0,3,1,0,
60.6845,16.2342,-4,3,1,0,
60.6845,16.2342,-3.33333,3,1,0,
61.6845,12.9009,2,3,1,0,
61.0178,14.2342,1.33333,3,1,0,
62.3511,15.5676,-3.33333,3,1,0,
64.0178,14.2342,-3.33333,3,1,0,
62.0178,15.5676,-1.33333,3,1,0,
63.0178,16.2342,-4,3,1,0,
63.3511,14.9009,-1.33333,3,1,0,
64.6845,13.5676,-0.666667,3,1,0,
64.0178,14.2342,0,3,1,0,
63.0178,16.2342,-1.33333,3,1,0,
66.3511,14.2342,-3.33333,3,1,0,
63.3511,14.9009,2,3,1,0,
64.3511,16.2342,-2,3,1,0,
63.0178,16.2342,1.33333,3,1,0,
65.3511,16.9009,-4,3,1,0,
65.0178,16.2342,-1.33333,3,1,0,
65.3511,16.9009,-2.66667,3,1,0,
65.0178,16.2342,0,3,1,0,
65.6845,15.5676,0.666667,3,1,0,
65.3511,16.9009,-0.666667,3,1,0,
65.3511,16.9009,0,3,1,0,
66.6845,17.5676,-3.33333,3,1,0,
67.3511,17.5676,-4,3,1,0,
67.3511,17.5676,-3.33333,3,1,0,
67.0178,18.2342,-3.33333,3,1,0,
68.0178,17.5676,-3.33333,3,1,0,
67.3511,17.5676,-1.33333,3,1,0,
66.6845,17.5676,0.666667,3,1,0,
67.6845,18.2342,-2,3,1,0,
66.6845,17.5676,2,3,1,0,
68.3511,18.2342,-2,3,1,0,
67.0178,18.2342,1.33333,3,1,0,
67.0178,18.2342,2,3,1,0,
67.6845,18.2342,1.33333,3,1,0,
67.6845,18.2342,2,3,1,0,
68.8511,19.2342,-1.33333,3,1,0,
68.8511,19.2342,-0.666667,3,1,0,
68.8511,19.2342,0.333333,3,1,0,
68.8511,19.2342,1,3,1,0,
68.8511,19.2342,1.66667,3,1,0,
42.9187,0.234238,0.333333,4,1,0,
42.9187,0.234238,1,4,1,0,
42.9187,0.234238,1.66667,4,1,0,
43.5854,1.56757,-1.33333,4,1,0,
43.5854,1.56757,-0.666667,4,1,0,
43.752,1.9009,-1.33333,4,1,0,
43.752,1.9009,-0.666667,4,1,0,
43.752,1.9009,0,4,1,0,
44.0854,2.56757,-1.33333,4,1,0,
45.252,0.900905,0.333333,4,1,0,
45.252,0.900905,1,4,1,0,
44.0854,2.56757,0.666667,4,1,0,
44.0854,2.56757,1.33333,4,1,0,
45.752,3.23424,-2.66667,4,1,0,
45.752,3.23424,-2,4,1,0,
44.4187,3.23424,1.33333,4,1,0,
45.752,3.23424,-0.666667,4,1,0,
46.752,3.9009,-3.33333,4,1,0,
45.752,3.23424,0.666667,4,1,0,
47.0854,4.56757,-4,4,1,0,
47.0854,4.56757,-3.33333,4,1,0,
47.752,4.56757,-4,4,1,0,
47.0854,4.56757,-2,4,1,0,
48.752,3.9009,-3.33333,4,1,0,
48.0854,5.23424,-4,4,1,0,
46.752,3.9009,2,4,1,0,
48.0854,5.23424,-2.66667,4,1,0,
47.0854,4.56757,1.33333,4,1,0,
48.752,3.9009,0,4,1,0,
47.752,4.56757,1.33333,4,1,0,
47.752,4.56757,2,4,1,0,
49.0854,5.9009,-2.66667,4,1,0,
50.0854,5.23424,-2.66667,4,1,0,
49.752,4.56757,0,4,1,0,
50.0854,5.23424,-1.33333,4,1,0,
50.0854,5.23424,-0.666667,4,1,0,
49.752,4.56757,2,4,1,0,
51.0854,5.9009,-2.66667,4,1,0,
50.752,5.23424,0,4,1,0,
50.0854,5.23424,2,4,1,0,
51.0854,5.9009,-0.666667,4,1,0,
51.0854,5.9009,0,4,1,0,
51.4187,6.56757,-1.33333,4,1,0,
51.4187,6.56757,-0.666667,4,1,0,
51.4187,6.56757,0,4,1,0,
54.4187,5.9009,-4,4,1,0,
53.0854,7.23424,-3.33333,4,1,0,
55.0854,5.9009,-4,4,1,0,
55.0854,5.9009,-3.33333,4,1,0,
55.0854,5.9009,-2.66667,4,1,0,
54.752,5.23424,0,4,1,0,
55.0854,5.9009,-1.33333,4,1,0,
54.752,5.23424,1.33333,4,1,0,
55.0854,5.9009,0,4,1,0,
55.4187,6.56757,-1.33333,4,1,0,
53.752,7.23424,1.33333,4,1,0,
55.4187,6.56757,0,4,1,0,
57.252,4.9009,0.333333,4,1,0,
55.4187,6.56757,1.33333,4,1,0,
55.4187,6.56757,2,4,1,0,
57.5854,5.56757,0.333333,4,1,0,
55.752,7.23424,1.33333,4,1,0,
55.752,7.23424,2,4,1,0,
56.0854,7.9009,0.666667,4,1,0,
58.4187,7.23424,-2,4,1,0,
58.752,7.9009,-3.33333,4,1,0,
58.4187,7.23424,-0.666667,4,1,0,
58.4187,7.23424,0,4,1,0,
58.4187,7.23424,0.666667,4,1,0,
58.752,7.9009,-0.666667,4,1,0,
58.4187,7.23424,2,4,1,0,
60.4187,8.56757,-4,4,1,0,
57.0854,9.9009,0.666667,4,1,0,
60.4187,8.56757,-2.66667,4,1,0,
60.4187,8.56757,-2,4,1,0,
61.752,8.56757,-4,4,1,0,
60.4187,8.56757,-0.666667,4,1,0,
59.752,9.9009,-1.33333,4,1,0,
61.752,8.56757,-2,4,1,0,
61.752,8.56757,-1.33333,4,1,0,
59.752,9.9009,0.666667,4,1,0,
61.752,8.56757,0,4,1,0,
59.752,9.9009,2,4,1,0,
62.252,8.23424,1,4,1,0,
61.752,8.56757,2,4,1,0,
62.0854,10.5676,-2,4,1,0,
61.4187,10.5676,0,4,1,0,
61.4187,10.5676,0.666667,4,1,0,
61.4187,10.5676,1.33333,4,1,0,
62.0854,10.5676,0.666667,4,1,0,
64.752,10.5676,-4,4,1,0,
65.9187,7.56757,0.333333,4,1,0,
63.4187,11.9009,-2.66667,4,1,0,
63.4187,11.9009,-2,4,1,0,
63.752,12.5676,-3.33333,4,1,0,
64.752,10.5676,-0.666667,4,1,0,
65.0854,11.2342,-2,4,1,0,
63.752,12.5676,-1.33333,4,1,0,
65.4187,11.9009,-2.66667,4,1,0,
63.4187,11.9009,2,4,1,0,
66.752,10.5676,-1.33333,4,1,0,
67.752,11.2342,-4,4,1,0,
67.752,11.2342,-3.33333,4,1,0,
66.752,10.5676,0.666667,4,1,0,
67.4187,11.9009,-2.66667,4,1,0,
67.4187,11.9009,-2,4,1,0,
67.0854,11.2342,0.666667,4,1,0,
68.4187,12.5676,-4,4,1,0,
68.4187,12.5676,-3.33333,4,1,0,
68.0854,11.9009,-0.666667,4,1,0,
68.0854,11.9009,0,4,1,0,
67.4187,11.9009,2,4,1,0,
69.0854,12.5676,-2,4,1,0,
68.0854,11.9009,2,4,1,0,
68.4187,12.5676,0.666667,4,1,0,
70.0854,13.2342,-3.33333,4,1,0,
69.0854,12.5676,0.666667,4,1,0,
69.752,12.5676,0,4,1,0,
69.752,12.5676,0.666667,4,1,0,
70.752,13.2342,-2,4,1,0,
70.4187,12.5676,0.666667,4,1,0,
70.752,13.2342,-0.666667,4,1,0,
70.4187,12.5676,2,4,1,0,
73.252,10.2342,1.66667,4,1,0,
72.5854,12.9009,-1.33333,4,1,0,
72.252,13.5676,-1.33333,4,1,0,
72.5854,12.9009,0,4,1,0,
72.5854,12.9009,0.666667,4,1,0,
76.5854,10.9009,-2.66667,4,1,0,
75.252,12.9009,-3.33333,4,1,0,
74.5854,12.9009,-1.33333,4,1,0,
75.252,12.9009,-2,4,1,0,
73.5854,14.9009,-2,4,1,0,
76.5854,10.9009,0.666667,4,1,0,
74.5854,12.9009,1.33333,4,1,0,
75.5854,14.9009,-4,4,1,0,
73.5854,14.9009,0.666667,4,1,0,
75.252,12.9009,2,4,1,0,
73.5854,14.9009,2,4,1,0,
77.252,12.2342,0.666667,4,1,0,
78.9187,10.9009,0.666667,4,1,0,
75.5854,14.9009,0,4,1,0,
75.9187,15.5676,-1.33333,4,1,0,
80.252,12.9009,-4,4,1,0,
80.252,12.9009,-3.33333,4,1,0,
78.252,14.2342,-1.33333,4,1,0,
80.252,12.9009,-2,4,1,0,
78.5854,14.9009,-2,4,1,0,
78.252,14.2342,0.666667,4,1,0,
78.5854,14.9009,-0.666667,4,1,0,
80.5854,14.9009,-4,4,1,0,
78.5854,14.9009,0.666667,4,1,0,
78.5854,14.9009,1.33333,4,1,0,
78.5854,14.9009,2,4,1,0,
82.9187,13.5676,-3.33333,4,1,0,
82.5854,14.2342,-3.33333,4,1,0,
80.5854,14.9009,0,4,1,0,
83.252,14.2342,-3.33333,4,1,0,
81.5854,16.2342,-3.33333,4,1,0,
80.5854,14.9009,2,4,1,0,
83.5854,14.9009,-3.33333,4,1,0,
83.252,14.2342,-0.666667,4,1,0,
82.252,16.9009,-3.33333,4,1,0,
83.252,14.2342,0.666667,4,1,0,
82.252,16.9009,-2,4,1,0,
83.252,14.2342,2,4,1,0,
84.252,16.2342,-3.33333,4,1,0,
82.252,16.9009,0,4,1,0,
83.5854,14.9009,2,4,1,0,
82.252,16.9009,1.33333,4,1,0,
82.252,16.9009,2,4,1,0,
84.9187,16.2342,-1.33333,4,1,0,
84.5854,18.2342,-4,4,1,0,
84.5854,18.2342,-3.33333,4,1,0,
84.5854,18.2342,-2.66667,4,1,0,
85.5854,16.2342,0,4,1,0,
85.5854,16.2342,0.666667,4,1,0,
85.5854,16.2342,1.33333,4,1,0,
85.252,19.5676,-4,4,1,0,
84.5854,18.2342,0.666667,4,1,0,
85.9187,19.5676,-4,4,1,0,
85.252,19.5676,-2,4,1,0,
85.9187,19.5676,-2.66667,4,1,0,
86.252,20.2342,-4,4,1,0,
86.252,20.2342,-3.33333,4,1,0,
86.5854,19.5676,-2,4,1,0,
85.252,19.5676,1.33333,4,1,0,
86.252,20.2342,-1.33333,4,1,0,
86.9187,20.2342,-2,4,1,0,
86.5854,19.5676,0.666667,4,1,0,
88.252,19.5676,-2,4,1,0,
86.5854,19.5676,2,4,1,0,
86.9187,20.2342,0.666667,4,1,0,
88.252,19.5676,0,4,1,0,
86.9187,20.2342,2,4,1,0,
88.5854,20.2342,-0.666667,4,1,0,
88.252,19.5676,2,4,1,0,
88.5854,20.2342,0.666667,4,1,0,
88.5854,20.2342,1.33333,4,1,0,
88.5854,20.2342,2,4,1,0,
88.9187,20.9009,1,4,1,0,
88.9187,20.9009,1.66667,4,1,0,
43.3196,0.567571,0.333333,5,1,0,
43.3196,0.567571,1.66667,5,1,0,
43.653,1.23424,0.333333,5,1,0,
44.8196,0.900905,0,5,1,0,
44.9863,0.567571,1,5,1,0,
45.3196,1.23424,0.333333,5,1,0,
45.3196,1.23424,1,5,1,0,
46.3196,1.23424,0.333333,5,1,0,
46.3196,1.23424,1,5,1,0,
47.653,0.567571,1,5,1,0,
47.653,0.567571,1.66667,5,1,0,
47.9863,1.23424,1,5,1,0,
47.9863,1.23424,1.66667,5,1,0,
49.653,0.567571,1,5,1,0,
50.3196,0.567571,0.333333,5,1,0,
48.653,2.56757,1,5,1,0,
48.653,2.56757,1.66667,5,1,0,
51.3196,1.23424,0.333333,5,1,0,
48.3196,4.56757,0.333333,5,1,0,
48.3196,4.56757,1.66667,5,1,0,
49.3196,3.9009,1.66667,5,1,0,
51.9863,2.56757,0.333333,5,1,0,
51.9863,2.56757,1.66667,5,1,0,
53.9863,2.56757,-1.33333,5,1,0,
53.9863,2.56757,0,5,1,0,
53.9863,2.56757,1,5,1,0,
53.9863,2.56757,1.66667,5,1,0,
51.653,5.9009,1,5,1,0,
52.3196,5.9009,0.333333,5,1,0,
54.3196,4.56757,0.333333,5,1,0,
54.3196,4.56757,1,5,1,0,
54.9863,4.56757,1,5,1,0,
58.3196,1.9009,0.333333,5,1,0,
58.9863,1.9009,0.333333,5,1,0,
58.9863,1.9009,1,5,1,0,
59.3196,2.56757,0.333333,5,1,0,
59.3196,2.56757,1,5,1,0,
59.653,3.23424,0.333333,5,1,0,
59.653,3.23424,1,5,1,0,
56.3196,7.23424,1,5,1,0,
57.653,5.9009,1.66667,5,1,0,
60.3196,4.56757,0.333333,5,1,0,
60.3196,4.56757,1,5,1,0,
59.9863,5.23424,1.66667,5,1,0,
60.653,6.56757,-1.33333,5,1,0,
60.9863,5.9009,0.333333,5,1,0,
60.9863,5.9009,1,5,1,0,
60.653,6.56757,1.66667,5,1,0,
62.3196,5.23424,1.66667,5,1,0,
61.9863,6.56757,1,5,1,0,
61.9863,6.56757,1.66667,5,1,0,
64.9863,4.56757,1,5,1,0,
64.9863,4.56757,1.66667,5,1,0,
62.653,7.9009,1,5,1,0,
62.653,7.9009,1.66667,5,1,0,
66.9863,4.56757,1,5,1,0,
66.9863,4.56757,1.66667,5,1,0,
63.653,8.56757,1.66667,5,1,0,
65.653,7.23424,1,5,1,0,
63.9863,9.23424,1.66667,5,1,0,
65.9863,7.9009,1,5,1,0,
67.9863,6.56757,1,5,1,0,
67.9863,6.56757,1.66667,5,1,0,
66.653,9.23424,0.333333,5,1,0,
69.3196,6.56757,1.66667,5,1,0,
68.653,7.9009,1,5,1,0,
68.9863,8.56757,0.333333,5,1,0,
68.9863,8.56757,1,5,1,0,
67.3196,10.5676,1.66667,5,1,0,
70.3196,8.56757,0.333333,5,1,0,
70.3196,8.56757,1.66667,5,1,0,
73.3196,6.56757,0.333333,5,1,0,
69.9863,10.5676,0.333333,5,1,0,
69.9863,10.5676,1,5,1,0,
73.653,7.9009,0.333333,5,1,0,
73.653,7.9009,1,5,1,0,
70.653,11.9009,0.333333,5,1,0,
70.653,11.9009,1,5,1,0,
72.3196,11.2342,0.333333,5,1,0,
74.653,9.23424,0.333333,5,1,0,
74.653,9.23424,1.66667,5,1,0,
74.3196,9.9009,1.66667,5,1,0,
74.9863,9.9009,1.66667,5,1,0,
77.3196,7.9009,1.66667,5,1,0,
76.653,9.23424,1.66667,5,1,0,
75.653,11.2342,0.333333,5,1,0,
78.9863,8.56757,0.333333,5,1,0,
77.9863,9.23424,1.66667,5,1,0,
78.3196,9.9009,1,5,1,0,
78.3196,9.9009,1.66667,5,1,0,
77.653,11.2342,1.66667,5,1,0,
79.9863,11.9009,-3.33333,5,1,0,
78.653,11.9009,0.333333,5,1,0,
78.653,11.9009,1,5,1,0,
81.653,9.9009,0.333333,5,1,0,
81.653,9.9009,1,5,1,0,
79.9863,11.9009,1.66667,5,1,0,
80.9863,13.9009,-3.33333,5,1,0,
81.3196,13.2342,-2,5,1,0,
81.3196,13.2342,-0.666667,5,1,0,
82.9863,11.2342,1,5,1,0,
82.9863,11.2342,1.66667,5,1,0,
83.653,12.5676,-1.33333,5,1,0,
83.653,12.5676,0,5,1,0,
83.653,12.5676,0.333333,5,1,0,
84.8196,11.5676,1,5,1,0,
88.4863,10.9009,-4,5,1,0,
85.153,12.2342,1,5,1,0,
87.153,10.9009,0.666667,5,1,0,
87.153,10.9009,1.66667,5,1,0,
91.4863,9.56757,-3.33333,5,1,0,
85.8196,13.5676,1,5,1,0,
85.8196,13.5676,2,5,1,0,
91.153,8.9009,1.66667,5,1,0,
89.8196,12.9009,-2.66667,5,1,0,
90.153,11.5676,0.333333,5,1,0,
89.8196,12.9009,-0.666667,5,1,0,
88.153,14.2342,1,5,1,0,
93.4863,10.9009,-2,5,1,0,
91.8196,12.9009,-1.33333,5,1,0,
90.4863,14.9009,-2,5,1,0,
89.153,14.9009,1.66667,5,1,0,
93.153,14.2342,-4,5,1,0,
90.4863,14.9009,1,5,1,0,
95.153,10.9009,0.666667,5,1,0,
95.8196,10.9009,0.333333,5,1,0,
96.153,12.9009,-3.33333,5,1,0,
92.8196,14.9009,0.333333,5,1,0,
93.8196,15.5676,-2,5,1,0,
97.4863,13.5676,-4,5,1,0,
93.8196,15.5676,0,5,1,0,
96.153,12.9009,1.66667,5,1,0,
98.8196,12.9009,-2.66667,5,1,0,
95.4863,14.9009,1,5,1,0,
97.4863,13.5676,0.666667,5,1,0,
98.8196,12.9009,0.333333,5,1,0,
98.8196,12.9009,1.33333,5,1,0,
97.8196,14.9009,0.666667,5,1,0,
97.8196,14.9009,1.33333,5,1,0,
96.4863,16.9009,1,5,1,0,
99.153,16.9009,-3.33333,5,1,0,
101.153,14.9009,-2,5,1,0,
99.4863,16.9009,-2,5,1,0,
100.486,14.9009,1,5,1,0,
99.153,16.9009,0.666667,5,1,0,
99.4863,16.9009,1,5,1,0,
100.153,18.9009,-3.33333,5,1,0,
100.153,18.9009,-2,5,1,0,
102.82,15.5676,0,5,1,0,
99.8196,18.2342,1.66667,5,1,0,
102.82,15.5676,2,5,1,0,
103.486,15.5676,1.66667,5,1,0,
104.153,16.9009,-1.33333,5,1,0,
102.486,17.5676,1.66667,5,1,0,
104.82,16.9009,-0.666667,5,1,0,
104.82,16.9009,0.333333,5,1,0,
103.82,17.5676,2,5,1,0,
105.153,17.5676,0.333333,5,1,0,
106.153,18.2342,-2,5,1,0,
106.153,18.2342,-0.666667,5,1,0,
106.153,18.2342,0.333333,5,1,0,
106.486,20.2342,-3.33333,5,1,0,
106.486,20.2342,-2,5,1,0,
108.486,19.5676,-4,5,1,0,
107.153,21.5676,-4,5,1,0,
106.486,20.2342,0.666667,5,1,0,
107.82,19.5676,0.333333,5,1,0,
107.82,19.5676,1.33333,5,1,0,
108.486,19.5676,1,5,1,0,
107.153,21.5676,0.666667,5,1,0,
