s0,v0,a,t0,tf,opt,
31.5765,12.9338,-3.33333,1,1,0,
31.0765,11.9338,0,1,1,0,
31.0765,11.9338,0.333333,1,1,0,
30.9098,11.6005,1.66667,1,1,0,
31.9098,13.6005,-4,1,1,0,
31.0765,11.9338,1.33333,1,1,0,
31.5765,12.9338,-1.33333,1,1,0,
31.0765,11.9338,2,1,1,0,
31.9098,13.6005,-2.66667,1,1,0,
31.2431,12.2672,1.66667,1,1,0,
31.9098,13.6005,-2,1,1,0,
31.7431,13.2672,-0.666667,1,1,0,
31.9098,13.6005,-1.33333,1,1,0,
31.5765,12.9338,1,1,1,0,
31.7431,13.2672,0.333333,1,1,0,
31.5765,12.9338,1.66667,1,1,0,
31.5765,12.9338,2,1,1,0,
31.7431,13.2672,1.33333,1,1,0,
31.7431,13.2672,1.66667,1,1,0,
31.7431,13.2672,2,1,1,0,
31.9098,13.6005,1.66667,1,1,0,
31.9098,13.6005,2,1,1,0,
34.5103,3.6005,-3.33333,2,1,0,
34.5103,3.6005,-2,2,1,0,
34.5103,3.6005,-1.33333,2,1,0,
34.5103,3.6005,-0.666667,2,1,0,
34.5103,3.6005,0,2,1,0,
35.177,4.93384,-4,2,1,0,
35.177,4.93384,-3.33333,2,1,0,
35.177,4.93384,-2.66667,2,1,0,
35.177,4.93384,-2,2,1,0,
35.177,4.93384,-1.33333,2,1,0,
35.177,4.93384,-0.666667,2,1,0,
35.177,4.93384,0,2,1,0,
35.5103,5.6005,-1.33333,2,1,0,
35.5103,5.6005,-0.666667,2,1,0,
36.8436,5.6005,-2.66667,2,1,0,
36.177,6.93384,-3.33333,2,1,0,
35.5103,5.6005,1.33333,2,1,0,
37.177,6.26717,-2.66667,2,1,0,
37.5103,6.93384,-4,2,1,0,
37.5103,5.6005,-0.666667,2,1,0,
37.5103,6.93384,-2.66667,2,1,0,
37.5103,5.6005,0.666667,2,1,0,
37.5103,5.6005,1.33333,2,1,0,
36.5103,7.6005,0,2,1,0,
38.177,6.93384,-1.33333,2,1,0,
36.5103,7.6005,1.33333,2,1,0,
38.5103,7.6005,-2,2,1,0,
39.8436,7.6005,-4,2,1,0,
38.5103,7.6005,-0.666667,2,1,0,
38.177,6.93384,2,2,1,0,
39.8436,7.6005,-2,2,1,0,
39.177,7.6005,0,2,1,0,
37.177,8.93384,2,2,1,0,
40.177,8.26717,-2,2,1,0,
40.5103,7.6005,-0.666667,2,1,0,
40.177,8.26717,-0.666667,2,1,0,
40.8436,9.6005,-4,2,1,0,
40.177,9.6005,-2,2,1,0,
40.5103,7.6005,2,2,1,0,
39.5103,10.9338,-2,2,1,0,
39.5103,9.6005,1.33333,2,1,0,
40.8436,9.6005,-0.666667,2,1,0,
40.177,9.6005,1.33333,2,1,0,
41.177,11.6005,-4,2,1,0,
41.177,11.6005,-3.33333,2,1,0,
41.177,11.6005,-2.66667,2,1,0,
41.177,11.6005,-2,2,1,0,
42.0103,9.93384,0.333333,2,1,0,
41.5103,12.2672,-2.66667,2,1,0,
41.0103,11.2672,1,2,1,0,
41.5103,12.2672,-1.33333,2,1,0,
41.177,11.6005,1.33333,2,1,0,
41.177,11.6005,2,2,1,0,
43.177,12.2672,-2.66667,2,1,0,
43.177,12.2672,-2,2,1,0,
42.677,11.9338,0.333333,2,1,0,
43.177,12.2672,-0.666667,2,1,0,
43.177,12.2672,0,2,1,0,
43.177,12.2672,0.666667,2,1,0,
43.177,12.2672,1.33333,2,1,0,
43.177,12.2672,2,2,1,0,
43.3436,13.2672,0.333333,2,1,0,
43.3436,13.2672,1,2,1,0,
43.677,13.2672,1,2,1,0,
44.0103,13.9338,0,2,1,0,
44.677,12.6005,1.66667,2,1,0,
44.3436,13.9338,0.333333,2,1,0,
45.8436,14.9338,-4,2,1,0,
45.0103,13.9338,0.333333,2,1,0,
45.8436,14.9338,-2.66667,2,1,0,
45.8436,14.9338,-2,2,1,0,
45.3436,14.6005,0.333333,2,1,0,
46.5103,15.6005,-3.33333,2,1,0,
46.5103,15.6005,-2.66667,2,1,0,
45.677,14.6005,1.66667,2,1,0,
45.5103,14.9338,2,2,1,0,
46.0103,15.2672,1,2,1,0,
46.0103,15.2672,1.66667,2,1,0,
46.3436,15.2672,1.66667,2,1,0,
46.5103,15.6005,1.66667,2,1,0,
36.4441,0.26717,0,3,1,0,
36.4441,0.26717,1,3,1,0,
36.4441,0.26717,1.66667,3,1,0,
37.1108,1.6005,-1.33333,3,1,0,
37.1108,1.6005,-0.666667,3,1,0,
37.1108,1.6005,0,3,1,0,
38.1108,0.933837,-0.666667,3,1,0,
38.1108,0.933837,0,3,1,0,
37.1108,1.6005,1.33333,3,1,0,
38.1108,0.933837,1.33333,3,1,0,
38.1108,3.6005,-3.33333,3,1,0,
38.1108,3.6005,-2.66667,3,1,0,
38.7775,2.26717,-0.666667,3,1,0,
38.1108,3.6005,-1.33333,3,1,0,
38.1108,3.6005,-0.666667,3,1,0,
39.1108,2.93384,-0.666667,3,1,0,
39.1108,2.93384,0,3,1,0,
39.7775,4.26717,-3.33333,3,1,0,
39.7775,4.26717,-2.66667,3,1,0,
40.1108,4.93384,-4,3,1,0,
39.7775,4.26717,-1.33333,3,1,0,
40.7775,4.93384,-4,3,1,0,
40.7775,4.93384,-3.33333,3,1,0,
40.7775,4.93384,-2.66667,3,1,0,
41.1108,2.93384,1.33333,3,1,0,
41.4441,3.6005,0,3,1,0,
40.7775,4.93384,-0.666667,3,1,0,
40.7775,4.93384,0,3,1,0,
42.4441,2.93384,1.33333,3,1,0,
42.1108,3.6005,1.33333,3,1,0,
42.7775,4.93384,-2,3,1,0,
41.7775,6.93384,-3.33333,3,1,0,
42.7775,4.93384,-0.666667,3,1,0,
43.4441,6.26717,-4,3,1,0,
44.4441,5.6005,-4,3,1,0,
43.4441,6.26717,-2.66667,3,1,0,
43.7775,6.93384,-4,3,1,0,
41.7775,6.93384,0.666667,3,1,0,
43.7775,6.93384,-2.66667,3,1,0,
44.4441,5.6005,-0.666667,3,1,0,
43.4441,6.26717,0.666667,3,1,0,
43.4441,6.26717,1.33333,3,1,0,
43.4441,6.26717,2,3,1,0,
43.7775,6.93384,1,3,1,0,
61.1108,16.2672,-4,3,1,0,
61.1108,16.2672,-3.33333,3,1,0,
60.1108,14.9338,1.66667,3,1,0,
61.7775,16.2672,-4,3,1,0,
61.1108,16.2672,-2,3,1,0,
61.7775,16.2672,-2.66667,3,1,0,
62.1108,16.9338,-4,3,1,0,
62.1108,16.9338,-3.33333,3,1,0,
61.4441,16.9338,-1.33333,3,1,0,
61.7775,16.2672,0,3,1,0,
62.1108,16.9338,-1.33333,3,1,0,
62.4441,16.9338,-1.33333,3,1,0,
61.7775,16.2672,2,3,1,0,
62.4441,16.9338,0,3,1,0,
62.4441,16.9338,0.666667,3,1,0,
62.4441,16.9338,1.33333,3,1,0,
62.9441,17.2672,0.333333,3,1,0,
62.9441,17.2672,1.33333,3,1,0,
62.9441,17.2672,2,3,1,0,
36.7113,0.26717,0,4,1,0,
36.7113,0.26717,1,4,1,0,
36.7113,0.26717,1.66667,4,1,0,
37.2113,1.26717,-0.666667,4,1,0,
38.0447,0.26717,0.333333,4,1,0,
38.0447,0.26717,0.666667,4,1,0,
38.7113,0.26717,0,4,1,0,
38.7113,0.26717,0.666667,4,1,0,
38.378,0.933837,0.666667,4,1,0,
38.378,0.933837,1.33333,4,1,0,
38.378,0.933837,2,4,1,0,
38.7113,1.6005,0.666667,4,1,0,
40.378,0.933837,-0.666667,4,1,0,
38.7113,1.6005,2,4,1,0,
40.378,0.933837,0.666667,4,1,0,
40.378,0.933837,1.33333,4,1,0,
40.378,0.933837,2,4,1,0,
39.378,2.93384,0.666667,4,1,0,
40.7113,1.6005,1.33333,4,1,0,
41.378,2.93384,-2,4,1,0,
42.7113,1.6005,-1.33333,4,1,0,
42.7113,1.6005,-0.666667,4,1,0,
43.7113,0.933837,-0.666667,4,1,0,
41.378,2.93384,0.666667,4,1,0,
41.378,2.93384,1.33333,4,1,0,
43.7113,0.933837,1.33333,4,1,0,
43.7113,0.933837,2,4,1,0,
42.0447,2.93384,2,4,1,0,
44.0447,1.6005,1.33333,4,1,0,
44.378,2.26717,0,4,1,0,
44.378,2.26717,0.666667,4,1,0,
44.378,2.26717,1.33333,4,1,0,
45.378,4.26717,-4,4,1,0,
45.378,4.26717,-3.33333,4,1,0,
45.378,4.26717,-2.66667,4,1,0,
45.378,4.26717,-2,4,1,0,
44.7113,4.26717,0,4,1,0,
45.7113,4.93384,-2.66667,4,1,0,
45.7113,4.93384,-2,4,1,0,
48.0447,1.6005,0.666667,4,1,0,
45.7113,4.93384,-0.666667,4,1,0,
48.378,3.6005,-2.66667,4,1,0,
47.0447,3.6005,0.666667,4,1,0,
47.0447,3.6005,1.33333,4,1,0,
48.7113,2.93384,0,4,1,0,
48.378,3.6005,0,4,1,0,
47.378,4.26717,1.33333,4,1,0,
48.378,3.6005,1.33333,4,1,0,
49.7113,4.93384,-3.33333,4,1,0,
49.7113,4.93384,-2.66667,4,1,0,
49.378,4.26717,0,4,1,0,
49.7113,4.93384,-1.33333,4,1,0,
49.378,4.26717,1.33333,4,1,0,
49.378,4.26717,2,4,1,0,
49.7113,4.93384,0.666667,4,1,0,
49.0447,7.6005,-2.66667,4,1,0,
49.7113,4.93384,2,4,1,0,
49.0447,7.6005,-1.33333,4,1,0,
50.378,7.6005,-3.33333,4,1,0,
50.378,7.6005,-2.66667,4,1,0,
50.378,7.6005,-2,4,1,0,
50.378,7.6005,-1.33333,4,1,0,
49.0447,7.6005,2,4,1,0,
50.0447,6.93384,2,4,1,0,
50.7113,8.26717,-1.33333,4,1,0,
50.7113,8.26717,-0.666667,4,1,0,
50.7113,8.26717,0,4,1,0,
50.7113,8.26717,0.666667,4,1,0,
50.7113,8.26717,1.33333,4,1,0,
50.7113,8.26717,2,4,1,0,
75.378,12.2672,-3.33333,4,1,0,
76.0447,12.2672,-4,4,1,0,
75.378,12.2672,-2.66667,4,1,0,
75.7113,12.9338,-4,4,1,0,
75.7113,12.9338,-3.33333,4,1,0,
75.7113,12.9338,-2.66667,4,1,0,
75.378,12.2672,0,4,1,0,
75.378,12.2672,0.666667,4,1,0,
76.0447,12.2672,0,4,1,0,
77.0447,12.9338,-2.66667,4,1,0,
77.378,13.6005,-4,4,1,0,
77.0447,12.9338,-1.33333,4,1,0,
76.7113,13.6005,-1.33333,4,1,0,
76.378,14.2672,-1.33333,4,1,0,
77.378,13.6005,-1.33333,4,1,0,
77.0447,12.9338,1.33333,4,1,0,
77.0447,12.9338,2,4,1,0,
76.378,14.2672,1.33333,4,1,0,
76.378,14.2672,2,4,1,0,
78.378,15.6005,-4,4,1,0,
78.0447,16.2672,-4,4,1,0,
78.378,15.6005,-2.66667,4,1,0,
78.378,15.6005,-2,4,1,0,
75.878,16.6005,1.66667,4,1,0,
77.7113,15.6005,0.666667,4,1,0,
78.378,15.6005,0,4,1,0,
78.0447,16.2672,0,4,1,0,
78.378,15.6005,1.33333,4,1,0,
78.0447,16.2672,1.33333,4,1,0,
79.0447,18.2672,-4,4,1,0,
79.378,16.9338,-1.33333,4,1,0,
79.0447,18.2672,-2.66667,4,1,0,
79.0447,18.2672,-2,4,1,0,
80.0447,18.2672,-3.33333,4,1,0,
80.378,17.6005,-2,4,1,0,
79.0447,18.2672,0,4,1,0,
80.378,17.6005,-0.666667,4,1,0,
79.0447,18.2672,1.33333,4,1,0,
79.0447,18.2672,2,4,1,0,
80.0447,18.2672,0.666667,4,1,0,
80.0447,18.2672,1.33333,4,1,0,
81.2113,19.2672,-2,4,1,0,
80.878,18.6005,0.666667,4,1,0,
81.2113,19.2672,-0.666667,4,1,0,
81.2113,19.2672,0,4,1,0,
81.2113,19.2672,0.666667,4,1,0,
81.2113,19.2672,1.33333,4,1,0,
81.2113,19.2672,2,4,1,0,
36.9785,0.26717,0.333333,5,1,0,
36.9785,0.26717,1.66667,5,1,0,
37.4785,1.26717,-0.666667,5,1,0,
38.4785,0.600504,0,5,1,0,
38.1452,0.600504,1.33333,5,1,0,
38.4785,0.600504,2,5,1,0,
39.3118,0.933837,0.333333,5,1,0,
39.3118,0.933837,1.66667,5,1,0,
40.9785,0.26717,0.333333,5,1,0,
39.6452,1.6005,1.66667,5,1,0,
39.9785,2.26717,0.333333,5,1,0,
39.9785,2.26717,1.66667,5,1,0,
40.3118,2.93384,0.333333,5,1,0,
43.6452,0.26717,0.333333,5,1,0,
41.9785,2.26717,0.333333,5,1,0,
43.9785,0.933837,0.333333,5,1,0,
41.3118,3.6005,1,5,1,0,
42.9785,2.93384,0.333333,5,1,0,
42.6452,3.6005,0.333333,5,1,0,
42.6452,3.6005,1.66667,5,1,0,
44.9785,4.26717,-3.33333,5,1,0,
47.6452,0.26717,0.333333,5,1,0,
47.6452,0.26717,1,5,1,0,
44.6452,3.6005,1.66667,5,1,0,
44.9785,4.26717,0.333333,5,1,0,
48.3118,1.6005,0.333333,5,1,0,
48.3118,1.6005,1,5,1,0,
48.6452,2.26717,0.333333,5,1,0,
47.3118,3.6005,1,5,1,0,
50.6452,0.933837,1,5,1,0,
49.3118,2.26717,1.66667,5,1,0,
49.6452,2.93384,1,5,1,0,
49.6452,2.93384,1.66667,5,1,0,
48.9785,4.26717,1.66667,5,1,0,
51.9785,3.6005,-2,5,1,0,
51.6452,2.93384,1,5,1,0,
50.9785,4.26717,0.333333,5,1,0,
51.9785,3.6005,1,5,1,0,
51.3118,4.93384,0.333333,5,1,0,
51.3118,4.93384,1.66667,5,1,0,
52.3118,5.6005,-0.666667,5,1,0,
52.3118,5.6005,0.333333,5,1,0,
52.3118,5.6005,1,5,1,0,
52.3118,5.6005,1.66667,5,1,0,
55.3118,4.93384,-2,5,1,0,
54.6452,6.26717,-2,5,1,0,
54.3118,5.6005,1,5,1,0,
54.6452,6.26717,0,5,1,0,
56.3118,4.26717,1.66667,5,1,0,
55.6452,6.93384,-1.33333,5,1,0,
55.9785,6.26717,0.333333,5,1,0,
55.9785,6.26717,1.33333,5,1,0,
55.6452,6.93384,1.66667,5,1,0,
57.3118,6.26717,0.666667,5,1,0,
58.3118,6.93384,-1.33333,5,1,0,
57.9785,8.93384,-4,5,1,0,
57.6452,9.6005,-3.33333,5,1,0,
58.3118,6.93384,1.33333,5,1,0,
57.6452,9.6005,-1.33333,5,1,0,
57.9785,8.93384,0,5,1,0,
57.9785,8.93384,1,5,1,0,
59.6452,9.6005,-2.66667,5,1,0,
59.3118,8.93384,0.666667,5,1,0,
59.9785,10.2672,-2.66667,5,1,0,
59.6452,9.6005,0.666667,5,1,0,
59.9785,10.2672,-0.666667,5,1,0,
59.9785,10.2672,0.666667,5,1,0,
59.9785,10.2672,1.66667,5,1,0,
86.3118,8.26717,-3.33333,5,1,0,
85.9785,8.93384,-3.33333,5,1,0,
86.6452,8.93384,-3.33333,5,1,0,
86.9785,9.6005,-4,5,1,0,
85.9785,8.93384,0.333333,5,1,0,
86.3118,8.26717,2,5,1,0,
86.3118,9.6005,0.333333,5,1,0,
86.6452,8.93384,2,5,1,0,
88.6452,10.2672,-3.33333,5,1,0,
88.9785,9.6005,-2,5,1,0,
88.6452,10.2672,-1.33333,5,1,0,
87.3118,10.2672,2,5,1,0,
88.6452,10.2672,0.333333,5,1,0,
88.6452,10.2672,1.33333,5,1,0,
87.9785,12.9338,-1.33333,5,1,0,
90.3118,12.2672,-4,5,1,0,
87.9785,12.9338,0.333333,5,1,0,
88.3118,12.2672,2,5,1,0,
89.9785,12.9338,-1.33333,5,1,0,
90.3118,12.2672,0,5,1,0,
89.9785,12.9338,0.333333,5,1,0,
92.3118,12.2672,-2,5,1,0,
90.6452,14.2672,-1.33333,5,1,0,
92.6452,12.9338,-2,5,1,0,
90.6452,14.2672,0.333333,5,1,0,
90.6452,14.2672,1.33333,5,1,0,
92.6452,12.9338,1,5,1,0,
92.6452,12.9338,2,5,1,0,
91.3118,15.6005,0.333333,5,1,0,
92.9785,13.6005,2,5,1,0,
91.6452,16.2672,0.666667,5,1,0,
94.3118,16.2672,-4,5,1,0,
94.3118,16.2672,-2.66667,5,1,0,
93.9785,15.6005,0.333333,5,1,0,
93.6452,16.2672,0.666667,5,1,0,
94.3118,16.2672,0.333333,5,1,0,
96.3118,16.2672,-2.66667,5,1,0,
95.6452,15.6005,1,5,1,0,
93.3118,18.2672,1.33333,5,1,0,
96.3118,16.2672,0.333333,5,1,0,
96.9785,15.6005,1.33333,5,1,0,
97.6452,16.9338,-1.33333,5,1,0,
97.6452,16.9338,0,5,1,0,
97.6452,16.9338,1,5,1,0,
97.9785,19.6005,-4,5,1,0,
99.4785,17.2672,-1.33333,5,1,0,
97.3118,18.2672,2,5,1,0,
99.4785,17.2672,0.666667,5,1,0,
99.4785,17.2672,1.66667,5,1,0,
99.8118,19.2672,-2,5,1,0,
98.3118,20.2672,0,5,1,0,
100.812,19.9338,-3.33333,5,1,0,
99.8118,19.2672,1,5,1,0,
100.812,19.9338,-1.33333,5,1,0,
101.478,21.2672,-4,5,1,0,
100.812,19.9338,0.666667,5,1,0,
100.812,19.9338,2,5,1,0,
101.145,20.6005,0.666667,5,1,0,
101.478,21.2672,0,5,1,0,
101.478,21.2672,1,5,1,0,
101.478,21.2672,2,5,1,0,
37.4123,0.600504,0.666667,6,1,0,
37.4123,0.600504,1.33333,6,1,0,
38.4123,0.600504,0.666667,6,1,0,
39.079,0.600504,0,6,1,0,
39.079,0.600504,1.33333,6,1,0,
39.079,0.600504,2,6,1,0,
39.4123,1.93384,0,6,1,0,
40.079,2.6005,-2,6,1,0,
41.4123,0.600504,0.666667,6,1,0,
41.4123,0.600504,1.33333,6,1,0,
40.079,2.6005,1.33333,6,1,0,
40.079,2.6005,2,6,1,0,
42.4123,2.6005,-1.33333,6,1,0,
42.4123,2.6005,-0.666667,6,1,0,
44.079,0.600504,1.33333,6,1,0,
42.4123,2.6005,1.33333,6,1,0,
45.079,1.26717,0,6,1,0,
44.4123,2.6005,-0.666667,6,1,0,
45.079,1.26717,2,6,1,0,
44.4123,2.6005,1.33333,6,1,0,
46.079,3.26717,-2,6,1,0,
45.4123,4.6005,-2.66667,6,1,0,
48.079,0.600504,1.33333,6,1,0,
48.4123,1.26717,0,6,1,0,
48.4123,1.26717,1.33333,6,1,0,
48.4123,1.26717,2,6,1,0,
46.4123,3.93384,2,6,1,0,
47.079,5.26717,-0.666667,6,1,0,
47.079,5.26717,0,6,1,0,
50.4123,2.6005,0,6,1,0,
51.079,2.6005,-0.666667,6,1,0,
51.079,2.6005,0.666667,6,1,0,
51.079,2.6005,1.33333,6,1,0,
49.4123,4.6005,2,6,1,0,
51.4123,4.6005,-1.33333,6,1,0,
51.4123,4.6005,0,6,1,0,
51.4123,4.6005,0.666667,6,1,0,
51.4123,4.6005,2,6,1,0,
53.079,3.93384,0.666667,6,1,0,
53.079,3.93384,2,6,1,0,
53.4123,4.6005,0.666667,6,1,0,
56.079,4.6005,-3.33333,6,1,0,
56.079,4.6005,-2.66667,6,1,0,
56.4123,5.26717,-3.33333,6,1,0,
56.4123,5.26717,-2.66667,6,1,0,
56.4123,5.26717,-1.33333,6,1,0,
56.4123,5.26717,-0.666667,6,1,0,
58.079,5.93384,-4,6,1,0,
58.079,5.93384,-3.33333,6,1,0,
58.079,5.93384,-2,6,1,0,
58.079,5.93384,-1.33333,6,1,0,
58.079,5.93384,0,6,1,0,
58.079,5.93384,0.666667,6,1,0,
58.079,5.93384,2,6,1,0,
58.7457,7.26717,-1.33333,6,1,0,
58.4123,6.6005,2,6,1,0,
58.7457,7.26717,0.666667,6,1,0,
58.7457,7.26717,2,6,1,0,
61.9123,5.6005,-0.666667,6,1,0,
60.9123,6.26717,1,6,1,0,
60.9123,6.26717,2,6,1,0,
62.9123,7.6005,-3.33333,6,1,0,
62.9123,7.6005,-2.66667,6,1,0,
62.9123,7.6005,-1.33333,6,1,0,
62.9123,7.6005,-0.666667,6,1,0,
63.4123,8.6005,-2.66667,6,1,0,
64.579,5.6005,2,6,1,0,
63.9123,6.93384,1.66667,6,1,0,
65.9123,8.26717,-4,6,1,0,
63.4123,8.6005,1.33333,6,1,0,
67.9123,6.93384,-3.33333,6,1,0,
66.9123,8.93384,-4,6,1,0,
66.579,8.26717,-0.666667,6,1,0,
66.9123,8.93384,-2,6,1,0,
67.9123,6.93384,1,6,1,0,
67.9123,6.93384,2,6,1,0,
66.9123,8.93384,1,6,1,0,
66.9123,8.93384,2,6,1,0,
67.4123,9.93384,0,6,1,0,
69.9123,9.6005,-3.33333,6,1,0,
67.4123,9.93384,2,6,1,0,
68.579,9.6005,1.33333,6,1,0,
70.579,10.9338,-4,6,1,0,
69.9123,9.6005,1,6,1,0,
70.579,10.9338,-2,6,1,0,
70.579,10.9338,-0.666667,6,1,0,
71.079,11.9338,-2.66667,6,1,0,
71.079,11.9338,-2,6,1,0,
71.079,11.9338,-0.666667,6,1,0,
71.079,11.9338,0.333333,6,1,0,
71.079,11.9338,1.33333,6,1,0,
92.9123,4.93384,-4,6,1,0,
92.9123,4.93384,-3.33333,6,1,0,
92.9123,4.93384,-2,6,1,0,
93.2457,5.6005,-3.33333,6,1,0,
92.9123,4.93384,0,6,1,0,
94.579,5.6005,-3.33333,6,1,0,
93.9123,5.6005,-1.33333,6,1,0,
94.579,5.6005,-1.33333,6,1,0,
94.579,5.6005,-0.666667,6,1,0,
93.9123,5.6005,1.66667,6,1,0,
94.579,5.6005,1.66667,6,1,0,
95.079,9.26717,-4,6,1,0,
97.2457,6.93384,-2.66667,6,1,0,
97.579,7.6005,-4,6,1,0,
95.579,10.2672,-4,6,1,0,
97.2457,6.93384,0,6,1,0,
97.2457,6.93384,1,6,1,0,
97.2457,6.93384,2,6,1,0,
96.079,9.93384,-0.666667,6,1,0,
98.2457,8.93384,-2,6,1,0,
96.079,9.93384,1.33333,6,1,0,
98.2457,8.93384,0,6,1,0,
99.079,10.6005,-4,6,1,0,
98.2457,8.93384,2,6,1,0,
100.579,8.26717,0,6,1,0,
98.579,12.2672,-3.33333,6,1,0,
99.079,10.6005,0,6,1,0,
98.579,12.2672,-1.33333,6,1,0,
98.579,12.2672,0,6,1,0,
98.579,12.2672,0.666667,6,1,0,
99.579,11.6005,1,6,1,0,
100.246,11.6005,0.666667,6,1,0,
101.079,13.2672,-3.33333,6,1,0,
103.579,10.2672,-1.33333,6,1,0,
102.579,12.2672,-2,6,1,0,
103.579,10.2672,0.666667,6,1,0,
101.079,13.2672,0.666667,6,1,0,
102.579,12.2672,0.666667,6,1,0,
103.079,13.2672,-1.33333,6,1,0,
104.246,12.9338,-2,6,1,0,
103.079,13.2672,0.666667,6,1,0,
104.246,12.9338,0,6,1,0,
105.079,14.6005,-4,6,1,0,
106.079,13.9338,-3.33333,6,1,0,
105.079,14.6005,-2,6,1,0,
105.579,15.6005,-4,6,1,0,
106.079,13.9338,-0.666667,6,1,0,
106.579,14.9338,-2.66667,6,1,0,
105.079,14.6005,2,6,1,0,
109.246,13.6005,-3.33333,6,1,0,
106.579,14.9338,0.333333,6,1,0,
107.579,15.6005,-2,6,1,0,
109.246,13.6005,0,6,1,0,
108.246,16.9338,-4,6,1,0,
109.746,15.9338,-4,6,1,0,
108.246,16.9338,-2,6,1,0,
108.246,16.9338,-0.666667,6,1,0,
110.246,16.9338,-4,6,1,0,
108.246,16.9338,1,6,1,0,
110.246,16.9338,-2,6,1,0,
110.746,16.6005,-1.33333,6,1,0,
110.746,16.6005,0,6,1,0,
111.746,16.6005,-1.33333,6,1,0,
113.912,15.6005,-2.66667,6,1,0,
111.746,16.6005,0.666667,6,1,0,
113.246,16.9338,-2,6,1,0,
112.746,16.6005,0.666667,6,1,0,
113.246,16.9338,0,6,1,0,
116.079,15.9338,-2.66667,6,1,0,
114.579,16.9338,-0.666667,6,1,0,
115.079,17.9338,-2.66667,6,1,0,
116.079,15.9338,0.333333,6,1,0,
116.079,15.9338,1.33333,6,1,0,
115.079,17.9338,0.666667,6,1,0,
119.079,16.6005,-4,6,1,0,
118.079,17.2672,-2,6,1,0,
117.579,18.9338,-3.33333,6,1,0,
117.079,17.9338,0.666667,6,1,0,
117.579,18.9338,-1.33333,6,1,0,
120.746,17.2672,-3.33333,6,1,0,
117.579,18.9338,0.666667,6,1,0,
116.579,20.2672,1,6,1,0,
119.579,20.2672,-4,6,1,0,
120.746,17.2672,0.666667,6,1,0,
119.579,20.2672,-2,6,1,0,
118.579,20.2672,1,6,1,0,
119.579,20.2672,0,6,1,0,
119.579,20.2672,1,6,1,0,
121.079,20.6005,-1.33333,6,1,0,
122.079,21.2672,-4,6,1,0,
122.746,21.2672,-4,6,1,0,
122.079,21.2672,-2,6,1,0,
122.746,21.2672,-2,6,1,0,
123.246,22.2672,-4,6,1,0,
122.079,21.2672,1.33333,6,1,0,
122.746,21.2672,1,6,1,0,
122.746,21.2672,2,6,1,0,
123.246,22.2672,0.333333,6,1,0,
123.246,22.2672,1,6,1,0,
123.746,23.2672,-0.666667,6,1,0,
123.746,23.2672,0.333333,6,1,0,
123.746,23.2672,1.33333,6,1,0,
67.0128,9.26717,2,7,1,0,
67.0128,9.26717,1.66667,7,1,0,
72.6795,9.93384,1.33333,7,1,0,
67.0128,9.26717,0.333333,7,1,0,
72.6795,9.93384,0,7,1,0,
66.0128,8.6005,1.66667,7,1,0,
66.3462,7.93384,1.66667,7,1,0,
78.3462,11.9338,-2,7,1,0,
66.3462,7.93384,0.333333,7,1,0,
