s0,v0,a,t0,tf,opt,
31.5379,12.8254,1.66667,1,1,0,
31.7045,13.1587,1,1,1,0,
32.0379,13.8254,-0.666667,1,1,0,
31.8712,13.492,0.666667,1,1,0,
31.8712,13.492,1,1,1,0,
31.8712,13.492,1.33333,1,1,0,
31.8712,13.492,1.66667,1,1,0,
32.0379,13.8254,1,1,1,0,
32.0379,13.8254,1.33333,1,1,0,
32.0379,13.8254,1.66667,1,1,0,
32.0379,13.8254,2,1,1,0,
32.2045,14.1587,1.66667,1,1,0,
32.2045,14.1587,2,1,1,0,
35.3632,4.1587,-4,2,1,0,
35.3632,4.1587,-2.66667,2,1,0,
35.3632,4.1587,-2,2,1,0,
35.3632,4.1587,-1.33333,2,1,0,
35.3632,4.1587,-0.666667,2,1,0,
36.0299,5.49203,-4,2,1,0,
35.3632,4.1587,0,2,1,0,
35.3632,4.1587,0.666667,2,1,0,
35.3632,4.1587,1.33333,2,1,0,
36.3632,6.1587,-4,2,1,0,
37.3632,5.49203,-4,2,1,0,
37.3632,5.49203,-3.33333,2,1,0,
36.0299,5.49203,0,2,1,0,
37.3632,5.49203,-2,2,1,0,
36.3632,6.1587,-0.666667,2,1,0,
36.0299,5.49203,2,2,1,0,
37.6966,6.1587,-2,2,1,0,
38.0299,6.82537,-3.33333,2,1,0,
37.0299,7.49203,-2,2,1,0,
37.3632,5.49203,2,2,1,0,
37.6966,6.1587,0.666667,2,1,0,
37.6966,6.1587,1.33333,2,1,0,
38.3632,7.49203,-2,2,1,0,
37.0299,7.49203,1.33333,2,1,0,
39.0299,7.49203,-2,2,1,0,
39.6966,7.49203,-2.66667,2,1,0,
40.0299,8.1587,-4,2,1,0,
38.0299,9.49203,-2,2,1,0,
39.0299,7.49203,0.666667,2,1,0,
38.0299,9.49203,-0.666667,2,1,0,
38.0299,9.49203,0,2,1,0,
40.6966,8.1587,-2,2,1,0,
40.0299,9.49203,-2.66667,2,1,0,
41.0299,8.82537,-2.66667,2,1,0,
41.3632,9.49203,-4,2,1,0,
41.0299,10.1587,-4,2,1,0,
41.3632,9.49203,-2.66667,2,1,0,
40.6966,8.1587,2,2,1,0,
40.0299,9.49203,1.33333,2,1,0,
40.3632,11.492,-2.66667,2,1,0,
41.6966,10.1587,-2,2,1,0,
41.0299,10.1587,0,2,1,0,
41.0299,10.1587,0.666667,2,1,0,
43.0299,10.1587,-2.66667,2,1,0,
42.0299,12.1587,-4,2,1,0,
41.6966,10.1587,1.33333,2,1,0,
43.0299,10.1587,-0.666667,2,1,0,
42.0299,12.1587,-2,2,1,0,
43.6966,10.1587,-0.666667,2,1,0,
42.0299,12.1587,-0.666667,2,1,0,
43.0299,10.1587,2,2,1,0,
42.6966,12.1587,-0.666667,2,1,0,
43.1966,11.1587,1,2,1,0,
43.3632,10.8254,2,2,1,0,
44.6966,12.1587,-2.66667,2,1,0,
42.6966,12.1587,2,2,1,0,
44.0299,12.8254,-1.33333,2,1,0,
45.0299,13.492,-4,2,1,0,
45.0299,13.492,-3.33333,2,1,0,
44.6966,12.1587,0.666667,2,1,0,
44.0299,12.8254,1.33333,2,1,0,
45.6966,14.1587,-4,2,1,0,
44.3632,12.8254,2,2,1,0,
45.6966,14.1587,-2.66667,2,1,0,
45.0299,13.492,0.666667,2,1,0,
45.3632,14.1587,-0.666667,2,1,0,
45.6966,14.1587,-0.666667,2,1,0,
45.1966,14.492,0.333333,2,1,0,
46.0299,14.8254,-1.33333,2,1,0,
45.6966,14.1587,1.33333,2,1,0,
46.0299,14.8254,0,2,1,0,
46.6966,15.492,-2,2,1,0,
46.0299,14.8254,1.33333,2,1,0,
47.3632,16.1587,-3.33333,2,1,0,
46.5299,15.1587,1,2,1,0,
46.5299,15.1587,1.66667,2,1,0,
46.6966,15.492,1.33333,2,1,0,
47.1966,15.8254,0.333333,2,1,0,
47.1966,15.8254,1,2,1,0,
47.1966,15.8254,1.66667,2,1,0,
47.3632,16.1587,1.66667,2,1,0,
37.5219,0.158701,0.333333,3,1,0,
37.5219,0.158701,1,3,1,0,
37.5219,0.158701,1.66667,3,1,0,
38.1886,1.49203,-1.33333,3,1,0,
38.1886,1.49203,-0.666667,3,1,0,
38.1886,1.49203,0,3,1,0,
38.1886,1.49203,0.333333,3,1,0,
38.1886,1.49203,1,3,1,0,
38.1886,1.49203,1.66667,3,1,0,
38.5219,2.1587,0.333333,3,1,0,
39.5219,1.49203,0.333333,3,1,0,
39.5219,1.49203,1,3,1,0,
39.5219,1.49203,1.66667,3,1,0,
38.8553,2.82537,1,3,1,0,
40.8553,1.49203,0.333333,3,1,0,
39.1886,3.49203,0.333333,3,1,0,
40.5219,2.1587,1,3,1,0,
41.1886,2.1587,0.333333,3,1,0,
39.5219,4.1587,0.333333,3,1,0,
39.5219,4.1587,1,3,1,0,
39.5219,4.1587,1.66667,3,1,0,
39.8553,4.82537,0.333333,3,1,0,
39.8553,4.82537,1,3,1,0,
41.8553,3.49203,0.333333,3,1,0,
41.8553,3.49203,1,3,1,0,
41.8553,3.49203,1.66667,3,1,0,
40.1886,5.49203,1.66667,3,1,0,
43.1886,3.49203,0.333333,3,1,0,
42.8553,4.1587,0.333333,3,1,0,
41.5219,5.49203,1,3,1,0,
42.1886,5.49203,0.333333,3,1,0,
42.1886,5.49203,1,3,1,0,
42.1886,5.49203,1.66667,3,1,0,
42.5219,7.49203,-2.66667,3,1,0,
43.5219,5.49203,0.333333,3,1,0,
43.5219,5.49203,1,3,1,0,
43.5219,5.49203,1.66667,3,1,0,
42.5219,7.49203,0.333333,3,1,0,
46.1886,4.1587,0.333333,3,1,0,
46.1886,4.1587,1,3,1,0,
46.1886,4.1587,1.66667,3,1,0,
45.5219,5.49203,1,3,1,0,
43.8553,7.49203,1,3,1,0,
44.5219,7.49203,0.333333,3,1,0,
44.5219,7.49203,1,3,1,0,
44.5219,7.49203,1.66667,3,1,0,
48.1886,6.82537,-4,3,1,0,
46.5219,7.49203,-1.33333,3,1,0,
46.5219,7.49203,-0.666667,3,1,0,
45.1886,8.82537,0.333333,3,1,0,
48.8553,5.49203,0.333333,3,1,0,
48.8553,5.49203,1,3,1,0,
48.1886,6.82537,0.333333,3,1,0,
49.1886,6.1587,0.333333,3,1,0,
49.1886,6.1587,1,3,1,0,
47.1886,8.82537,0.333333,3,1,0,
49.5219,6.82537,0.333333,3,1,0,
47.1886,8.82537,1.66667,3,1,0,
47.5219,9.49203,0.333333,3,1,0,
47.5219,9.49203,1,3,1,0,
47.5219,9.49203,1.66667,3,1,0,
47.5219,9.49203,2,3,1,0,
52.1886,8.1587,-4,3,1,0,
52.1886,8.1587,-3.33333,3,1,0,
50.8553,8.1587,0.333333,3,1,0,
51.8553,7.49203,0.333333,3,1,0,
51.8553,7.49203,1,3,1,0,
51.8553,7.49203,1.66667,3,1,0,
52.1886,8.1587,0.333333,3,1,0,
52.1886,8.1587,1,3,1,0,
50.1886,10.8254,0.333333,3,1,0,
51.1886,10.1587,0.333333,3,1,0,
51.1886,10.1587,1,3,1,0,
51.1886,10.1587,1.66667,3,1,0,
52.8553,9.49203,0.333333,3,1,0,
52.8553,9.49203,1,3,1,0,
52.8553,9.49203,1.66667,3,1,0,
53.1886,10.1587,0.333333,3,1,0,
53.1886,10.1587,1,3,1,0,
53.1886,10.1587,1.66667,3,1,0,
52.5219,11.492,1,3,1,0,
52.5219,11.492,1.66667,3,1,0,
55.5219,9.49203,0.333333,3,1,0,
55.5219,9.49203,1,3,1,0,
55.5219,9.49203,1.66667,3,1,0,
53.8553,11.492,1.66667,3,1,0,
56.5219,9.49203,1,3,1,0,
54.5219,11.492,1.66667,3,1,0,
54.1886,12.1587,1.66667,3,1,0,
56.8553,10.1587,1,3,1,0,
54.8553,12.1587,1.66667,3,1,0,
56.1886,11.492,1,3,1,0,
57.8553,10.1587,1,3,1,0,
57.8553,10.1587,1.66667,3,1,0,
55.1886,12.8254,2,3,1,0,
55.8553,14.1587,-1.33333,3,1,0,
57.1886,12.8254,-0.666667,3,1,0,
58.5219,11.492,0.333333,3,1,0,
57.1886,12.8254,1,3,1,0,
57.1886,12.8254,1.66667,3,1,0,
58.1886,14.8254,-4,3,1,0,
58.1886,14.8254,-3.33333,3,1,0,
59.1886,13.492,-2,3,1,0,
58.8553,14.1587,-2,3,1,0,
58.8553,14.1587,-1.33333,3,1,0,
59.1886,13.492,0.333333,3,1,0,
59.5219,13.492,0.333333,3,1,0,
59.5219,13.492,1,3,1,0,
58.1886,14.8254,1.33333,3,1,0,
60.5219,15.492,-4,3,1,0,
60.5219,15.492,-3.33333,3,1,0,
61.1886,13.492,0,3,1,0,
60.8553,14.8254,-1.33333,3,1,0,
60.5219,15.492,-1.33333,3,1,0,
60.8553,14.8254,0,3,1,0,
60.8553,14.8254,0.666667,3,1,0,
60.5219,15.492,0.666667,3,1,0,
60.8553,14.8254,2,3,1,0,
60.5219,15.492,2,3,1,0,
62.1886,16.1587,-2,3,1,0,
62.1886,16.1587,-1.33333,3,1,0,
63.1886,16.1587,-2.66667,3,1,0,
62.1886,16.1587,0,3,1,0,
63.1886,16.1587,-1.33333,3,1,0,
62.1886,16.1587,1.33333,3,1,0,
63.1886,16.1587,0,3,1,0,
63.5219,16.8254,-1.33333,3,1,0,
62.8553,16.8254,0.666667,3,1,0,
63.5219,16.8254,0,3,1,0,
63.8553,17.492,-1.33333,3,1,0,
63.5219,16.8254,1.33333,3,1,0,
63.5219,16.8254,2,3,1,0,
64.3553,17.8254,-0.666667,3,1,0,
64.3553,17.8254,0,3,1,0,
63.8553,17.492,2,3,1,0,
64.3553,17.8254,1.33333,3,1,0,
64.3553,17.8254,2,3,1,0,
37.8473,0.492035,0.333333,4,1,0,
37.8473,0.492035,1,4,1,0,
37.8473,0.492035,1.66667,4,1,0,
38.1806,1.1587,0.333333,4,1,0,
39.3473,0.825368,-0.666667,4,1,0,
38.1806,1.1587,1.66667,4,1,0,
39.3473,0.825368,0.666667,4,1,0,
39.3473,0.825368,1.33333,4,1,0,
39.3473,0.825368,2,4,1,0,
39.6806,1.49203,0.666667,4,1,0,
39.8473,1.82537,0.333333,4,1,0,
39.6806,1.49203,2,4,1,0,
39.8473,1.82537,1.66667,4,1,0,
40.1806,2.49203,0.333333,4,1,0,
41.1806,1.82537,0.333333,4,1,0,
41.1806,1.82537,1,4,1,0,
41.1806,1.82537,1.66667,4,1,0,
41.514,2.49203,0.333333,4,1,0,
41.514,2.49203,1,4,1,0,
41.514,2.49203,1.66667,4,1,0,
41.8473,3.1587,0.333333,4,1,0,
41.8473,3.1587,1,4,1,0,
41.8473,3.1587,1.66667,4,1,0,
43.514,2.49203,0.333333,4,1,0,
43.1806,3.1587,0.333333,4,1,0,
43.1806,3.1587,1,4,1,0,
43.1806,3.1587,1.66667,4,1,0,
42.8473,3.82537,1.66667,4,1,0,
45.514,3.82537,-3.33333,4,1,0,
44.1806,5.1587,-2.66667,4,1,0,
43.8473,4.49203,0.333333,4,1,0,
43.8473,4.49203,1,4,1,0,
43.8473,4.49203,1.66667,4,1,0,
45.514,3.82537,0.333333,4,1,0,
44.1806,5.1587,1,4,1,0,
44.8473,5.1587,0.333333,4,1,0,
45.8473,4.49203,0.333333,4,1,0,
46.8473,3.82537,0.333333,4,1,0,
46.8473,3.82537,1,4,1,0,
48.6806,4.82537,-4,4,1,0,
47.1806,4.49203,0.333333,4,1,0,
48.6806,4.82537,-2.66667,4,1,0,
47.1806,4.49203,1.66667,4,1,0,
48.6806,4.82537,-1.33333,4,1,0,
48.6806,4.82537,-0.666667,4,1,0,
48.6806,4.82537,0,4,1,0,
48.6806,4.82537,0.666667,4,1,0,
48.6806,4.82537,1.33333,4,1,0,
48.6806,4.82537,2,4,1,0,
53.014,2.82537,-2,4,1,0,
50.514,4.49203,0.333333,4,1,0,
50.514,4.49203,1,4,1,0,
50.514,4.49203,1.66667,4,1,0,
50.8473,5.1587,0.333333,4,1,0,
50.8473,5.1587,1,4,1,0,
50.8473,5.1587,1.66667,4,1,0,
51.1806,5.82537,0.333333,4,1,0,
51.1806,5.82537,1,4,1,0,
51.1806,5.82537,1.66667,4,1,0,
51.514,6.49203,0.333333,4,1,0,
53.6806,6.82537,-4,4,1,0,
51.514,6.49203,1.66667,4,1,0,
53.6806,6.82537,-2.66667,4,1,0,
53.6806,6.82537,-2,4,1,0,
53.6806,6.82537,-1.33333,4,1,0,
52.1806,7.82537,0.333333,4,1,0,
58.3473,4.1587,-4,4,1,0,
58.3473,4.1587,-3.33333,4,1,0,
58.3473,4.1587,-2.66667,4,1,0,
58.3473,4.1587,-2,4,1,0,
58.3473,4.1587,-1.33333,4,1,0,
55.514,6.49203,0.333333,4,1,0,
58.3473,4.1587,0,4,1,0,
55.514,6.49203,1.66667,4,1,0,
58.3473,4.1587,1.33333,4,1,0,
55.8473,7.1587,1,4,1,0,
55.8473,7.1587,1.66667,4,1,0,
54.1806,9.1587,1.66667,4,1,0,
56.514,7.1587,1.66667,4,1,0,
56.1806,9.1587,-1.33333,4,1,0,
57.1806,9.82537,-4,4,1,0,
56.1806,9.1587,0.333333,4,1,0,
56.1806,9.1587,1,4,1,0,
56.1806,9.1587,1.66667,4,1,0,
59.8473,8.49203,-4,4,1,0,
59.8473,8.49203,-3.33333,4,1,0,
57.1806,9.82537,0.333333,4,1,0,
59.514,7.82537,0.333333,4,1,0,
59.514,7.82537,1,4,1,0,
59.514,7.82537,1.66667,4,1,0,
59.1806,8.49203,1.66667,4,1,0,
57.514,10.492,1.66667,4,1,0,
59.8473,8.49203,1.66667,4,1,0,
60.514,8.49203,1,4,1,0,
60.514,8.49203,1.66667,4,1,0,
60.8473,9.1587,0.333333,4,1,0,
60.8473,9.1587,1,4,1,0,
60.8473,9.1587,1.66667,4,1,0,
61.514,10.492,-2,4,1,0,
61.8473,11.1587,-3.33333,4,1,0,
61.8473,11.1587,-2.66667,4,1,0,
61.514,10.492,0.333333,4,1,0,
61.514,10.492,1,4,1,0,
61.514,10.492,1.66667,4,1,0,
62.514,9.82537,1.66667,4,1,0,
61.8473,11.1587,1,4,1,0,
61.8473,11.1587,1.66667,4,1,0,
63.514,10.492,0.333333,4,1,0,
62.1806,11.8254,1,4,1,0,
63.514,10.492,1.66667,4,1,0,
63.8473,11.1587,0.333333,4,1,0,
63.8473,11.1587,1,4,1,0,
63.8473,11.1587,1.66667,4,1,0,
64.1806,11.8254,0.333333,4,1,0,
64.1806,11.8254,1,4,1,0,
64.1806,11.8254,1.66667,4,1,0,
65.8473,11.1587,0.333333,4,1,0,
65.8473,11.1587,1,4,1,0,
65.8473,11.1587,1.66667,4,1,0,
64.8473,13.1587,0.333333,4,1,0,
64.8473,13.1587,1,4,1,0,
64.8473,13.1587,1.66667,4,1,0,
67.514,11.1587,1,4,1,0,
66.1806,13.1587,0.333333,4,1,0,
66.1806,13.1587,1,4,1,0,
66.1806,13.1587,1.66667,4,1,0,
69.3473,12.8254,-3.33333,4,1,0,
66.8473,13.1587,1.66667,4,1,0,
71.3473,11.492,-3.33333,4,1,0,
69.3473,12.8254,-1.33333,4,1,0,
71.3473,11.492,-2,4,1,0,
71.3473,11.492,-1.33333,4,1,0,
72.014,12.1587,-3.33333,4,1,0,
71.3473,11.492,0,4,1,0,
71.3473,11.492,0.666667,4,1,0,
72.014,12.1587,-1.33333,4,1,0,
71.3473,11.492,2,4,1,0,
72.014,12.1587,0,4,1,0,
72.3473,12.8254,-1.33333,4,1,0,
72.3473,12.8254,-0.666667,4,1,0,
72.3473,12.8254,0,4,1,0,
72.3473,12.8254,0.666667,4,1,0,
72.3473,12.8254,1.33333,4,1,0,
72.3473,12.8254,2,4,1,0,
74.014,11.492,1.66667,4,1,0,
72.8473,13.8254,0.333333,4,1,0,
73.1806,13.8254,0.333333,4,1,0,
73.514,14.492,-1.33333,4,1,0,
72.8473,13.8254,2,4,1,0,
73.1806,13.8254,2,4,1,0,
74.6806,13.492,0.333333,4,1,0,
73.514,14.492,1.33333,4,1,0,
75.014,13.492,1,4,1,0,
75.3473,14.1587,0,4,1,0,
75.3473,14.1587,0.666667,4,1,0,
73.6806,16.1587,0.333333,4,1,0,
73.6806,16.1587,1,4,1,0,
75.6806,14.8254,0.333333,4,1,0,
77.3473,14.1587,-0.666667,4,1,0,
77.6806,14.8254,-2,4,1,0,
78.014,13.492,0.333333,4,1,0,
76.014,15.492,1,4,1,0,
76.014,15.492,1.66667,4,1,0,
76.3473,16.1587,0.333333,4,1,0,
76.3473,16.1587,1,4,1,0,
76.3473,16.1587,1.66667,4,1,0,
76.6806,16.8254,0.333333,4,1,0,
76.6806,16.8254,1,4,1,0,
76.6806,16.8254,1.66667,4,1,0,
77.014,17.492,0.333333,4,1,0,
77.014,17.492,1,4,1,0,
77.014,17.492,1.66667,4,1,0,
79.6806,15.492,1,4,1,0,
79.6806,15.492,1.66667,4,1,0,
79.3473,16.1587,2,4,1,0,
80.014,17.492,-1.33333,4,1,0,
80.6806,16.1587,0.333333,4,1,0,
80.6806,16.1587,1,4,1,0,
81.8473,17.1587,-2.66667,4,1,0,
81.8473,17.1587,-2,4,1,0,
81.8473,17.1587,-1.33333,4,1,0,
82.1806,17.8254,-2.66667,4,1,0,
81.8473,17.1587,0,4,1,0,
81.8473,17.1587,0.666667,4,1,0,
82.1806,17.8254,-0.666667,4,1,0,
81.8473,17.1587,2,4,1,0,
82.8473,19.1587,-3.33333,4,1,0,
82.8473,19.1587,-2.66667,4,1,0,
82.8473,19.1587,-2,4,1,0,
82.8473,19.1587,-1.33333,4,1,0,
82.8473,19.1587,-0.666667,4,1,0,
82.8473,19.1587,0,4,1,0,
82.8473,19.1587,0.666667,4,1,0,
82.8473,19.1587,1.33333,4,1,0,
82.8473,19.1587,2,4,1,0,
83.1806,19.8254,1,4,1,0,
83.1806,19.8254,1.66667,4,1,0,
38.506,0.825368,0,5,1,0,
38.506,0.825368,1,5,1,0,
38.506,0.825368,1.66667,5,1,0,
38.8393,1.49203,1,5,1,0,
39.506,1.49203,0.333333,5,1,0,
39.506,1.49203,1.66667,5,1,0,
40.506,1.49203,0.333333,5,1,0,
40.506,1.49203,1.66667,5,1,0,
40.8393,2.1587,0.333333,5,1,0,
40.8393,2.1587,1.66667,5,1,0,
41.8393,2.1587,0.333333,5,1,0,
41.8393,2.1587,1.66667,5,1,0,
43.1727,2.1587,0,5,1,0,
42.8393,2.82537,0.333333,5,1,0,
42.506,3.49203,0.333333,5,1,0,
43.506,2.82537,1,5,1,0,
44.1727,2.82537,0.333333,5,1,0,
43.8393,3.49203,1,5,1,0,
44.506,3.49203,0.333333,5,1,0,
44.506,3.49203,1.66667,5,1,0,
47.6727,0.492035,2,5,1,0,
48.006,2.49203,-1.33333,5,1,0,
48.006,2.49203,-0.666667,5,1,0,
48.006,2.49203,0.666667,5,1,0,
46.8393,4.1587,0.333333,5,1,0,
46.8393,4.1587,1.66667,5,1,0,
47.1727,4.82537,0.333333,5,1,0,
51.506,0.825368,1,5,1,0,
47.506,5.49203,0.333333,5,1,0,
49.506,4.1587,0.333333,5,1,0,
49.506,4.1587,1,5,1,0,
48.8393,5.49203,1,5,1,0,
48.8393,5.49203,1.66667,5,1,0,
54.8393,0.825368,0.333333,5,1,0,
49.8393,6.1587,0.333333,5,1,0,
51.8393,4.82537,0.333333,5,1,0,
51.8393,4.82537,1,5,1,0,
53.1727,4.1587,1,5,1,0,
53.1727,4.1587,1.66667,5,1,0,
52.506,6.1587,0.333333,5,1,0,
52.506,6.1587,1,5,1,0,
53.8393,5.49203,1,5,1,0,
55.1727,4.82537,0.333333,5,1,0,
60.506,0.158701,0.333333,5,1,0,
55.506,5.49203,0.333333,5,1,0,
56.1727,5.49203,0.333333,5,1,0,
56.1727,5.49203,1,5,1,0,
56.506,6.1587,0.333333,5,1,0,
61.1727,1.49203,1,5,1,0,
61.506,2.1587,0.333333,5,1,0,
57.1727,6.1587,1.66667,5,1,0,
59.506,4.82537,1,5,1,0,
61.8393,2.82537,1,5,1,0,
58.1727,6.82537,1.66667,5,1,0,
59.8393,5.49203,1.66667,5,1,0,
62.506,4.1587,0.333333,5,1,0,
62.506,4.1587,1.66667,5,1,0,
58.8393,8.1587,1.66667,5,1,0,
60.1727,8.1587,0.333333,5,1,0,
63.1727,5.49203,1,5,1,0,
62.1727,6.82537,1,5,1,0,
66.6727,5.1587,-3.33333,5,1,0,
64.6727,7.82537,-4,5,1,0,
66.6727,5.1587,-1.33333,5,1,0,
66.6727,5.1587,-0.666667,5,1,0,
63.506,8.1587,1,5,1,0,
63.506,8.1587,1.66667,5,1,0,
63.8393,8.82537,1,5,1,0,
63.8393,8.82537,1.66667,5,1,0,
64.506,8.82537,1.66667,5,1,0,
67.506,8.1587,-2,5,1,0,
64.1727,10.8254,0.333333,5,1,0,
64.1727,10.8254,1.66667,5,1,0,
67.506,8.1587,1,5,1,0,
67.8393,8.82537,0.333333,5,1,0,
67.8393,8.82537,1,5,1,0,
71.3393,7.82537,-2.66667,5,1,0,
68.1727,9.49203,1,5,1,0,
68.506,10.1587,0.333333,5,1,0,
68.506,10.1587,1,5,1,0,
69.1727,10.1587,1,5,1,0,
69.8393,10.1587,0.333333,5,1,0,
69.8393,10.1587,1.66667,5,1,0,
70.506,10.1587,1,5,1,0,
70.8393,10.8254,0.333333,5,1,0,
70.8393,10.8254,1,5,1,0,
73.1727,11.492,-4,5,1,0,
72.1727,10.8254,0.333333,5,1,0,
72.1727,10.8254,1.66667,5,1,0,
72.506,11.492,0.333333,5,1,0,
73.1727,11.492,0.333333,5,1,0,
73.1727,11.492,1,5,1,0,
72.8393,12.1587,1.66667,5,1,0,
73.506,12.1587,1,5,1,0,
73.8393,12.8254,0.333333,5,1,0,
73.8393,12.8254,1,5,1,0,
74.8393,12.1587,1.66667,5,1,0,
75.506,12.1587,1,5,1,0,
76.1727,12.1587,1,5,1,0,
76.1727,12.1587,1.66667,5,1,0,
81.1727,8.1587,1,5,1,0,
81.1727,8.1587,1.66667,5,1,0,
80.506,9.49203,1.66667,5,1,0,
77.8393,12.8254,1,5,1,0,
79.1727,12.1587,1,5,1,0,
81.8393,9.49203,1.66667,5,1,0,
82.1727,10.1587,1,5,1,0,
82.1727,10.1587,1.66667,5,1,0,
81.506,11.492,1.66667,5,1,0,
84.506,11.492,-3.33333,5,1,0,
83.506,10.8254,1,5,1,0,
82.8393,11.492,1.66667,5,1,0,
83.1727,12.1587,1,5,1,0,
83.1727,12.1587,1.66667,5,1,0,
84.506,11.492,1.66667,5,1,0,
84.1727,12.1587,1.66667,5,1,0,
84.8393,12.1587,1.66667,5,1,0,
85.1727,12.8254,0.333333,5,1,0,
87.3393,13.1587,-3.33333,5,1,0,
85.506,13.492,0.333333,5,1,0,
87.3393,13.1587,-1.33333,5,1,0,
87.3393,13.1587,-0.666667,5,1,0,
87.3393,13.1587,0.666667,5,1,0,
87.3393,13.1587,1.33333,5,1,0,
86.1727,14.8254,1,5,1,0,
86.1727,14.8254,2,5,1,0,
88.006,15.8254,-2.66667,5,1,0,
89.506,14.1587,-1.33333,5,1,0,
89.006,14.492,0,5,1,0,
89.8393,14.8254,-1.33333,5,1,0,
91.506,12.8254,0.333333,5,1,0,
91.506,12.8254,1.33333,5,1,0,
91.1727,13.492,1.66667,5,1,0,
91.6727,13.8254,1,5,1,0,
91.6727,13.8254,2,5,1,0,
90.3393,17.1587,-0.666667,5,1,0,
92.6727,16.492,-3.33333,5,1,0,
93.006,17.1587,-4,5,1,0,
92.6727,16.492,-1.33333,5,1,0,
93.006,17.1587,-2,5,1,0,
93.3393,17.8254,-3.33333,5,1,0,
92.6727,16.492,1.66667,5,1,0,
93.3393,17.8254,-1.33333,5,1,0,
96.8393,16.1587,-4,5,1,0,
93.3393,17.8254,0.666667,5,1,0,
96.8393,16.1587,-2,5,1,0,
98.006,15.1587,-1.33333,5,1,0,
97.6727,14.492,1.66667,5,1,0,
98.3393,15.8254,-1.33333,5,1,0,
98.006,15.1587,1.66667,5,1,0,
98.3393,15.8254,0.666667,5,1,0,
96.506,18.1587,0.666667,5,1,0,
100.339,15.8254,-1.33333,5,1,0,
101.006,17.1587,-4,5,1,0,
99.006,17.1587,1,5,1,0,
100.339,15.8254,2,5,1,0,
99.6727,17.1587,1.66667,5,1,0,
101.006,17.1587,0,5,1,0,
101.006,17.1587,1.33333,5,1,0,
100.006,19.1587,0,5,1,0,
100.006,19.1587,1,5,1,0,
101.339,17.8254,2,5,1,0,
102.339,19.8254,-2.66667,5,1,0,
102.339,19.8254,-2,5,1,0,
102.339,19.8254,-0.666667,5,1,0,
103.006,21.1587,-4,5,1,0,
102.339,19.8254,1,5,1,0,
103.006,21.1587,-2,5,1,0,
103.506,20.8254,-1.33333,5,1,0,
102.673,20.492,2,5,1,0,
103.506,20.8254,0.666667,5,1,0,
103.506,20.8254,1.66667,5,1,0,
103.839,21.492,1,5,1,0,
103.839,21.492,2,5,1,0,
39.3314,0.825368,0,6,1,0,
39.3314,0.825368,0.666667,6,1,0,
39.3314,0.825368,2,6,1,0,
40.1647,2.49203,-2,6,1,0,
39.8314,1.82537,1,6,1,0,
