s0,v0,a,t0,tf,opt,
29.2214,10.2498,-2,1,1,0,
29.0548,9.91649,-0.666667,1,1,0,
29.2214,10.2498,-1.33333,1,1,0,
28.8881,9.58316,1,1,1,0,
29.0548,9.91649,0.333333,1,1,0,
28.8881,9.58316,1.66667,1,1,0,
28.8881,9.58316,2,1,1,0,
29.0548,9.91649,1.33333,1,1,0,
29.0548,9.91649,1.66667,1,1,0,
29.0548,9.91649,2,1,1,0,
29.2214,10.2498,1.66667,1,1,0,
29.2214,10.2498,2,1,1,0,
28.4713,0.249828,0,2,1,0,
28.4713,0.249828,1,2,1,0,
28.4713,0.249828,1.66667,2,1,0,
29.1379,1.58316,-1.33333,2,1,0,
29.1379,1.58316,-0.666667,2,1,0,
29.4713,2.24983,-2,2,1,0,
29.1379,1.58316,0,2,1,0,
29.1379,1.58316,0.666667,2,1,0,
30.4713,1.58316,-1.33333,2,1,0,
29.8046,2.91649,-2,2,1,0,
30.1379,3.58316,-3.33333,2,1,0,
29.4713,2.24983,1.33333,2,1,0,
30.4713,1.58316,1.33333,2,1,0,
30.1379,3.58316,-1.33333,2,1,0,
30.4713,4.24983,-2.66667,2,1,0,
30.1379,3.58316,0,2,1,0,
31.1379,2.91649,0,2,1,0,
31.8046,2.91649,-0.666667,2,1,0,
31.4713,2.24983,2,2,1,0,
32.8046,3.58316,-2.66667,2,1,0,
31.8046,2.91649,1.33333,2,1,0,
31.4713,3.58316,1.33333,2,1,0,
31.1379,5.58316,-1.33333,2,1,0,
31.1379,5.58316,-0.666667,2,1,0,
30.8046,4.91649,2,2,1,0,
34.4713,4.24983,-3.33333,2,1,0,
34.4713,4.24983,-2.66667,2,1,0,
33.1379,5.58316,-2,2,1,0,
34.1379,4.91649,-2,2,1,0,
33.1379,5.58316,-0.666667,2,1,0,
33.1379,5.58316,0,2,1,0,
34.8046,6.24983,-4,2,1,0,
33.4713,6.24983,-0.666667,2,1,0,
34.8046,6.24983,-2.66667,2,1,0,
34.8046,6.24983,-2,2,1,0,
33.4713,6.24983,1.33333,2,1,0,
36.1379,6.24983,-3.33333,2,1,0,
34.1379,6.24983,1.33333,2,1,0,
35.1379,8.24983,-4,2,1,0,
36.1379,6.24983,-1.33333,2,1,0,
36.1379,6.24983,-0.666667,2,1,0,
36.4713,6.91649,-2,2,1,0,
37.4713,6.24983,-2,2,1,0,
35.4713,8.91649,-2.66667,2,1,0,
36.1379,6.24983,2,2,1,0,
35.4713,8.91649,-1.33333,2,1,0,
35.1379,8.24983,1.33333,2,1,0,
35.1379,8.24983,2,2,1,0,
38.4713,8.24983,-4,2,1,0,
37.8046,8.24983,-2,2,1,0,
35.4713,8.91649,2,2,1,0,
37.8046,8.24983,-0.666667,2,1,0,
37.1379,8.91649,0,2,1,0,
38.1379,7.58316,1.33333,2,1,0,
38.4713,8.24983,0,2,1,0,
37.8046,8.24983,2,2,1,0,
38.4713,8.24983,1.33333,2,1,0,
37.6379,9.91649,0.333333,2,1,0,
38.6379,9.24983,0.333333,2,1,0,
38.6379,9.24983,1,2,1,0,
39.1379,10.2498,-1.33333,2,1,0,
39.4713,11.5832,-4,2,1,0,
37.9713,10.5832,1.66667,2,1,0,
39.4713,11.5832,-2.66667,2,1,0,
39.8046,11.5832,-2.66667,2,1,0,
39.4713,11.5832,-1.33333,2,1,0,
40.4713,12.2498,-4,2,1,0,
39.3046,11.2498,1,2,1,0,
39.6379,11.2498,1,2,1,0,
39.4713,11.5832,1.33333,2,1,0,
39.8046,11.5832,1.33333,2,1,0,
40.4713,12.2498,-0.666667,2,1,0,
39.9713,11.9165,1.66667,2,1,0,
40.3046,11.9165,1.66667,2,1,0,
40.4713,12.2498,1.66667,2,1,0,
28.7211,0.249828,0.333333,3,1,0,
28.7211,0.249828,1,3,1,0,
28.7211,0.249828,1.66667,3,1,0,
29.2211,1.24983,-0.666667,3,1,0,
29.2211,1.24983,0,3,1,0,
29.5544,1.91649,-1.33333,3,1,0,
30.7211,0.249828,0.333333,3,1,0,
29.5544,1.91649,0,3,1,0,
30.7211,0.249828,1.66667,3,1,0,
29.5544,1.91649,1.33333,3,1,0,
29.5544,1.91649,2,3,1,0,
32.0544,0.249828,1,3,1,0,
30.7211,1.58316,1.66667,3,1,0,
31.0544,2.24983,0.333333,3,1,0,
31.0544,2.24983,1,3,1,0,
31.0544,2.24983,1.66667,3,1,0,
33.3877,1.58316,-1.33333,3,1,0,
32.3877,3.58316,-2.66667,3,1,0,
33.3877,1.58316,0.333333,3,1,0,
33.0544,2.24983,0.333333,3,1,0,
33.3877,1.58316,1.66667,3,1,0,
32.3877,3.58316,0.333333,3,1,0,
32.3877,3.58316,1,3,1,0,
34.3877,2.24983,0.333333,3,1,0,
34.3877,2.24983,1,3,1,0,
34.3877,2.24983,1.66667,3,1,0,
33.7211,3.58316,1,3,1,0,
33.7211,3.58316,1.66667,3,1,0,
37.0544,0.916494,1,3,1,0,
37.0544,0.916494,1.66667,3,1,0,
34.7211,4.24983,0.333333,3,1,0,
37.3877,1.58316,1,3,1,0,
35.3877,4.24983,0.333333,3,1,0,
35.3877,4.24983,1,3,1,0,
36.0544,4.24983,0.333333,3,1,0,
35.7211,4.91649,0.333333,3,1,0,
38.0544,2.91649,0.333333,3,1,0,
36.3877,4.91649,0.333333,3,1,0,
36.3877,4.91649,1,3,1,0,
36.3877,4.91649,1.66667,3,1,0,
38.3877,4.91649,-2,3,1,0,
40.0544,4.24983,-3.33333,3,1,0,
39.7211,3.58316,-0.666667,3,1,0,
38.3877,4.91649,0.333333,3,1,0,
38.3877,4.91649,1,3,1,0,
38.3877,4.91649,1.66667,3,1,0,
40.0544,4.24983,0.333333,3,1,0,
40.0544,4.24983,1,3,1,0,
39.3877,5.58316,0.333333,3,1,0,
39.3877,5.58316,1,3,1,0,
41.3877,4.24983,0.333333,3,1,0,
41.3877,4.24983,1,3,1,0,
41.3877,4.24983,1.66667,3,1,0,
41.7211,4.91649,0.333333,3,1,0,
42.7211,4.24983,0.333333,3,1,0,
42.3877,4.91649,0.333333,3,1,0,
42.3877,4.91649,1,3,1,0,
40.3877,7.58316,0.333333,3,1,0,
40.3877,7.58316,1,3,1,0,
41.0544,7.58316,0.333333,3,1,0,
41.0544,7.58316,1,3,1,0,
43.0544,6.24983,0.333333,3,1,0,
43.0544,6.24983,1,3,1,0,
43.0544,6.24983,1.66667,3,1,0,
43.3877,8.24983,-2.66667,3,1,0,
45.0544,6.24983,-1.33333,3,1,0,
43.7211,7.58316,-0.666667,3,1,0,
43.7211,7.58316,0.333333,3,1,0,
43.3877,8.24983,0.333333,3,1,0,
43.3877,8.24983,1,3,1,0,
43.3877,8.24983,1.66667,3,1,0,
44.0544,9.58316,-2,3,1,0,
46.7211,8.24983,-4,3,1,0,
45.7211,7.58316,0.333333,3,1,0,
44.0544,9.58316,0.333333,3,1,0,
44.0544,9.58316,1,3,1,0,
44.0544,9.58316,1.66667,3,1,0,
44.3877,10.2498,0.333333,3,1,0,
44.3877,10.2498,1,3,1,0,
46.3877,8.91649,0.333333,3,1,0,
46.3877,8.91649,1,3,1,0,
46.3877,8.91649,1.66667,3,1,0,
45.3877,10.9165,0.333333,3,1,0,
45.3877,10.9165,1,3,1,0,
45.3877,10.9165,1.66667,3,1,0,
47.0544,10.2498,0.333333,3,1,0,
48.0544,9.58316,0.333333,3,1,0,
47.7211,10.2498,0.333333,3,1,0,
47.7211,10.2498,1,3,1,0,
48.3877,10.2498,0.333333,3,1,0,
48.3877,10.2498,1,3,1,0,
50.0544,8.91649,1,3,1,0,
50.0544,8.91649,1.66667,3,1,0,
50.7211,8.24983,2,3,1,0,
49.3877,12.2498,-2.66667,3,1,0,
50.3877,10.2498,0.333333,3,1,0,
50.3877,10.2498,1,3,1,0,
50.3877,10.2498,1.66667,3,1,0,
49.3877,12.2498,0.333333,3,1,0,
49.3877,12.2498,1,3,1,0,
49.3877,12.2498,1.66667,3,1,0,
52.3877,11.5832,-2.66667,3,1,0,
51.0544,12.2498,-0.666667,3,1,0,
51.0544,12.2498,0.333333,3,1,0,
51.3877,12.2498,0.333333,3,1,0,
51.3877,12.2498,1,3,1,0,
52.3877,11.5832,1,3,1,0,
52.3877,11.5832,1.66667,3,1,0,
51.7211,12.9165,1,3,1,0,
53.5544,13.9165,-4,3,1,0,
53.5544,13.9165,-3.33333,3,1,0,
53.5544,13.9165,-2.66667,3,1,0,
53.5544,13.9165,-2,3,1,0,
53.5544,13.9165,-1.33333,3,1,0,
53.5544,13.9165,-0.666667,3,1,0,
53.5544,13.9165,0,3,1,0,
53.0544,13.5832,2,3,1,0,
53.5544,13.9165,1.33333,3,1,0,
53.5544,13.9165,2,3,1,0,
29.1376,0.583161,0,4,1,0,
29.1376,0.583161,1,4,1,0,
29.1376,0.583161,1.33333,4,1,0,
30.1376,0.583161,0,4,1,0,
29.8042,1.91649,-1.33333,4,1,0,
30.8042,0.583161,0,4,1,0,
30.4709,1.24983,0,4,1,0,
30.8042,0.583161,1.33333,4,1,0,
29.8042,1.91649,1.33333,4,1,0,
29.8042,1.91649,2,4,1,0,
31.8042,1.91649,-1.33333,4,1,0,
31.4709,1.91649,0,4,1,0,
31.8042,1.91649,0,4,1,0,
32.8042,1.24983,0,4,1,0,
31.8042,1.91649,1.33333,4,1,0,
32.8042,1.24983,1.33333,4,1,0,
33.1376,3.24983,-2.66667,4,1,0,
32.4709,3.91649,-2,4,1,0,
33.8042,3.24983,-2.66667,4,1,0,
33.1376,3.24983,-0.666667,4,1,0,
33.1376,3.24983,0,4,1,0,
35.1376,1.91649,-0.666667,4,1,0,
33.1376,3.24983,1.33333,4,1,0,
33.1376,3.24983,2,4,1,0,
35.4709,2.58316,-0.666667,4,1,0,
35.8042,3.24983,-2,4,1,0,
36.1376,3.91649,-3.33333,4,1,0,
36.1376,3.91649,-2.66667,4,1,0,
36.8042,2.58316,-0.666667,4,1,0,
36.8042,2.58316,0,4,1,0,
36.8042,2.58316,0.666667,4,1,0,
36.8042,2.58316,1.33333,4,1,0,
37.1376,3.24983,0,4,1,0,
37.1376,3.24983,0.666667,4,1,0,
37.8042,4.58316,-2.66667,4,1,0,
38.1376,5.24983,-4,4,1,0,
39.1376,4.58316,-4,4,1,0,
36.4709,4.58316,2,4,1,0,
39.8042,4.58316,-4,4,1,0,
39.1376,4.58316,-2,4,1,0,
41.1376,3.24983,-2.66667,4,1,0,
39.8042,4.58316,-2,4,1,0,
40.1376,5.24983,-3.33333,4,1,0,
41.1376,3.24983,-0.666667,4,1,0,
39.8042,4.58316,0,4,1,0,
39.1376,4.58316,2,4,1,0,
39.8042,4.58316,1.33333,4,1,0,
42.3042,2.91649,0.333333,4,1,0,
42.3042,2.91649,1,4,1,0,
42.3042,2.91649,1.66667,4,1,0,
41.8042,5.91649,-2.66667,4,1,0,
41.8042,5.91649,-2,4,1,0,
41.4709,5.24983,0.666667,4,1,0,
41.8042,5.91649,-0.666667,4,1,0,
43.4709,5.24983,-2,4,1,0,
41.8042,5.91649,0.666667,4,1,0,
41.8042,5.91649,1.33333,4,1,0,
41.8042,5.91649,2,4,1,0,
45.8042,4.58316,-2.66667,4,1,0,
43.8042,5.91649,-0.666667,4,1,0,
43.8042,5.91649,0,4,1,0,
45.8042,4.58316,-0.666667,4,1,0,
45.8042,4.58316,0,4,1,0,
43.8042,5.91649,2,4,1,0,
47.4709,5.24983,-3.33333,4,1,0,
45.8042,4.58316,2,4,1,0,
47.4709,5.24983,-2,4,1,0,
46.1376,5.24983,1.33333,4,1,0,
47.8042,5.91649,-2.66667,4,1,0,
47.4709,5.24983,0,4,1,0,
47.8042,5.91649,-1.33333,4,1,0,
47.8042,5.91649,-0.666667,4,1,0,
47.4709,5.24983,2,4,1,0,
49.4709,6.58316,-4,4,1,0,
49.4709,6.58316,-3.33333,4,1,0,
49.4709,6.58316,-2.66667,4,1,0,
49.4709,6.58316,-2,4,1,0,
49.4709,6.58316,-1.33333,4,1,0,
48.8042,7.91649,-2,4,1,0,
49.8042,7.24983,-2,4,1,0,
49.1376,8.58316,-2.66667,4,1,0,
49.8042,7.24983,-0.666667,4,1,0,
49.4709,6.58316,2,4,1,0,
49.8042,7.24983,0.666667,4,1,0,
49.8042,7.24983,1.33333,4,1,0,
51.4709,7.91649,-2.66667,4,1,0,
51.4709,7.91649,-2,4,1,0,
50.1376,7.91649,1.33333,4,1,0,
51.4709,7.91649,-0.666667,4,1,0,
51.8042,8.58316,-2,4,1,0,
51.4709,7.91649,0.666667,4,1,0,
51.8042,8.58316,-0.666667,4,1,0,
51.8042,8.58316,0,4,1,0,
52.6376,7.58316,1,4,1,0,
51.8042,8.58316,1.33333,4,1,0,
51.8042,8.58316,2,4,1,0,
53.8042,9.91649,-4,4,1,0,
52.1376,9.24983,1.33333,4,1,0,
53.8042,9.91649,-2.66667,4,1,0,
52.4709,9.91649,0.666667,4,1,0,
54.1376,10.5832,-3.33333,4,1,0,
54.8042,10.5832,-4,4,1,0,
53.8042,9.91649,0,4,1,0,
55.4709,9.24983,-1.33333,4,1,0,
54.1376,10.5832,-0.666667,4,1,0,
55.1376,11.2498,-3.33333,4,1,0,
55.4709,9.24983,0.666667,4,1,0,
54.1376,10.5832,1.33333,4,1,0,
57.8042,9.91649,-4,4,1,0,
56.4709,11.2498,-3.33333,4,1,0,
54.8042,10.5832,2,4,1,0,
55.1376,11.2498,0.666667,4,1,0,
56.4709,11.2498,-1.33333,4,1,0,
56.4709,11.2498,-0.666667,4,1,0,
56.4709,11.2498,0,4,1,0,
56.4709,11.2498,0.666667,4,1,0,
56.8042,11.9165,-0.666667,4,1,0,
59.8042,10.5832,-3.33333,4,1,0,
57.1376,12.5832,-1.33333,4,1,0,
59.8042,10.5832,-2,4,1,0,
59.8042,10.5832,-1.33333,4,1,0,
59.8042,10.5832,-0.666667,4,1,0,
58.8042,10.5832,2,4,1,0,
59.1376,11.2498,0.666667,4,1,0,
59.8042,10.5832,1.33333,4,1,0,
59.8042,10.5832,2,4,1,0,
60.8042,10.5832,0.666667,4,1,0,
60.8042,10.5832,1.33333,4,1,0,
61.1376,11.2498,0,4,1,0,
61.4709,11.9165,-1.33333,4,1,0,
61.4709,11.9165,-0.666667,4,1,0,
62.1376,13.2498,-4,4,1,0,
62.1376,13.2498,-3.33333,4,1,0,
65.4709,9.91649,-2.66667,4,1,0,
65.4709,9.91649,-2,4,1,0,
65.8042,10.5832,-3.33333,4,1,0,
64.4709,12.5832,-4,4,1,0,
63.8042,12.5832,-2,4,1,0,
63.8042,12.5832,-1.33333,4,1,0,
65.4709,9.91649,1.33333,4,1,0,
65.4709,9.91649,2,4,1,0,
66.4709,11.9165,-3.33333,4,1,0,
65.8042,10.5832,1.33333,4,1,0,
65.8042,10.5832,2,4,1,0,
66.8042,12.5832,-3.33333,4,1,0,
64.4709,12.5832,2,4,1,0,
64.8042,13.2498,0.666667,4,1,0,
66.4709,11.9165,0.666667,4,1,0,
65.1376,13.9165,0,4,1,0,
66.8042,12.5832,0,4,1,0,
67.4709,13.9165,-3.33333,4,1,0,
66.8042,12.5832,1.33333,4,1,0,
67.4709,13.9165,-2,4,1,0,
67.1376,13.2498,0.666667,4,1,0,
67.1376,13.2498,1.33333,4,1,0,
67.4709,13.9165,0.333333,4,1,0,
68.1376,15.2498,-3.33333,4,1,0,
68.1376,15.2498,-2.66667,4,1,0,
67.4709,13.9165,2,4,1,0,
68.1376,15.2498,-1.33333,4,1,0,
68.1376,15.2498,-0.666667,4,1,0,
67.6376,15.5832,0.333333,4,1,0,
68.1376,15.2498,0.666667,4,1,0,
67.6376,15.5832,1.66667,4,1,0,
68.1376,15.2498,2,4,1,0,
68.4709,15.9165,1,4,1,0,
68.4709,15.9165,1.66667,4,1,0,
29.7207,0.583161,0.333333,5,1,0,
29.7207,0.583161,1.66667,5,1,0,
30.2207,1.58316,-0.666667,5,1,0,
30.7207,0.583161,1.66667,5,1,0,
31.0541,0.583161,1.66667,5,1,0,
31.7207,1.24983,0.333333,5,1,0,
31.7207,1.24983,1,5,1,0,
32.0541,1.91649,0.333333,5,1,0,
32.0541,1.91649,1,5,1,0,
32.3874,3.24983,-1.33333,5,1,0,
34.0541,1.24983,0.333333,5,1,0,
32.3874,3.24983,1,5,1,0,
32.3874,3.24983,1.66667,5,1,0,
35.7207,0.583161,1.66667,5,1,0,
34.7207,2.58316,0.333333,5,1,0,
36.7207,1.24983,0.333333,5,1,0,
34.3874,3.24983,1.66667,5,1,0,
36.0541,2.58316,1,5,1,0,
38.0541,1.24983,0.333333,5,1,0,
38.7207,1.24983,0.333333,5,1,0,
38.7207,1.24983,1,5,1,0,
39.0541,1.91649,0.333333,5,1,0,
39.0541,1.91649,1,5,1,0,
39.3874,2.58316,0.333333,5,1,0,
41.7207,0.583161,0.333333,5,1,0,
39.7207,3.24983,0.333333,5,1,0,
39.7207,3.24983,1,5,1,0,
43.0541,0.583161,1,5,1,0,
40.0541,3.91649,1,5,1,0,
40.7207,3.91649,1,5,1,0,
42.7207,2.58316,0.333333,5,1,0,
43.3874,2.58316,0.333333,5,1,0,
43.3874,2.58316,1,5,1,0,
44.0541,2.58316,1,5,1,0,
44.0541,2.58316,1.66667,5,1,0,
45.3874,3.24983,-0.666667,5,1,0,
45.3874,3.24983,0.333333,5,1,0,
45.3874,3.24983,1.66667,5,1,0,
46.3874,3.24983,0.333333,5,1,0,
45.7207,3.91649,1.66667,5,1,0,
46.7207,3.91649,0.333333,5,1,0,
47.7207,3.24983,1,5,1,0,
47.7207,3.24983,1.66667,5,1,0,
47.3874,5.24983,-0.666667,5,1,0,
47.3874,5.24983,0.333333,5,1,0,
51.0541,1.91649,1,5,1,0,
51.0541,1.91649,1.66667,5,1,0,
50.0541,3.91649,1,5,1,0,
49.3874,5.24983,0.333333,5,1,0,
51.7207,3.24983,1,5,1,0,
48.3874,7.24983,0.333333,5,1,0,
48.3874,7.24983,1.66667,5,1,0,
48.7207,7.91649,0.333333,5,1,0,
48.7207,7.91649,1.66667,5,1,0,
53.0541,4.58316,0.333333,5,1,0,
52.7207,5.24983,1,5,1,0,
50.7207,7.91649,0.333333,5,1,0,
50.7207,7.91649,1.66667,5,1,0,
55.0541,4.58316,0.333333,5,1,0,
55.0541,4.58316,1.66667,5,1,0,
55.3874,5.24983,0.333333,5,1,0,
53.7207,7.24983,1,5,1,0,
55.7207,5.91649,0.333333,5,1,0,
55.7207,5.91649,1.66667,5,1,0,
56.3874,5.91649,1,5,1,0,
58.0541,5.24983,0.333333,5,1,0,
58.0541,5.24983,1,5,1,0,
58.3874,5.91649,0.333333,5,1,0,
58.3874,5.91649,1,5,1,0,
57.3874,7.91649,0.333333,5,1,0,
57.3874,7.91649,1,5,1,0,
59.0541,7.24983,0.333333,5,1,0,
57.7207,8.58316,1,5,1,0,
59.0541,7.24983,1.66667,5,1,0,
61.7207,5.91649,0.333333,5,1,0,
60.0541,7.91649,1,5,1,0,
59.7207,8.58316,1,5,1,0,
60.7207,8.58316,0.333333,5,1,0,
60.7207,8.58316,1,5,1,0,
63.0541,7.24983,0.333333,5,1,0,
63.0541,7.24983,1,5,1,0,
61.0541,9.91649,1,5,1,0,
65.7207,5.91649,0.333333,5,1,0,
65.7207,5.91649,1.66667,5,1,0,
64.0541,7.91649,1.66667,5,1,0,
64.7207,7.91649,1.66667,5,1,0,
62.7207,10.5832,1,5,1,0,
66.0541,7.91649,1,5,1,0,
66.0541,7.91649,1.66667,5,1,0,
65.0541,9.91649,1,5,1,0,
65.0541,9.91649,1.66667,5,1,0,
68.7207,7.24983,1,5,1,0,
68.7207,7.24983,1.66667,5,1,0,
67.0541,9.91649,1,5,1,0,
67.0541,9.91649,1.66667,5,1,0,
67.3874,10.5832,1,5,1,0,
66.7207,11.9165,0.333333,5,1,0,
69.7207,9.24983,1,5,1,0,
69.7207,9.24983,1.66667,5,1,0,
68.0541,11.9165,1,5,1,0,
68.0541,11.9165,1.66667,5,1,0,
74.0541,7.24983,0.333333,5,1,0,
74.0541,7.24983,1,5,1,0,
74.7207,7.24983,1,5,1,0,
74.7207,7.24983,1.66667,5,1,0,
70.7207,11.9165,1.66667,5,1,0,
71.0541,11.9165,1.66667,5,1,0,
71.3874,12.5832,1,5,1,0,
71.3874,12.5832,1.66667,5,1,0,
76.7207,8.58316,0.333333,5,1,0,
76.7207,8.58316,1,5,1,0,
75.3874,10.5832,1,5,1,0,
75.3874,10.5832,1.66667,5,1,0,
77.7207,9.24983,1,5,1,0,
77.7207,9.24983,1.66667,5,1,0,
76.3874,11.9165,0.333333,5,1,0,
76.3874,11.9165,1,5,1,0,
77.0541,11.9165,1,5,1,0,
77.0541,11.9165,1.66667,5,1,0,
77.3874,12.5832,1,5,1,0,
79.7207,10.5832,1,5,1,0,
78.7207,12.5832,0.333333,5,1,0,
78.7207,12.5832,1,5,1,0,
79.3874,12.5832,1,5,1,0,
79.3874,12.5832,1.66667,5,1,0,
80.3874,11.9165,2,5,1,0,
80.0541,13.9165,0,5,1,0,
80.7207,13.9165,-0.666667,5,1,0,
81.0541,14.5832,-1.33333,5,1,0,
81.5541,14.2498,-0.666667,5,1,0,
80.7207,13.9165,2,5,1,0,
81.0541,14.5832,1,5,1,0,
82.7207,13.9165,0,5,1,0,
82.3874,15.9165,-2,5,1,0,
83.7207,15.9165,-4,5,1,0,
82.3874,15.9165,0,5,1,0,
83.7207,15.9165,-2,5,1,0,
84.0541,17.2498,-4,5,1,0,
84.3874,17.2498,-4,5,1,0,
83.3874,15.9165,1.66667,5,1,0,
83.7207,15.9165,2,5,1,0,
84.8874,16.9165,-1.33333,5,1,0,
84.3874,17.2498,0,5,1,0,
84.8874,16.9165,0.666667,5,1,0,
84.3874,17.2498,2,5,1,0,
85.2207,17.5832,1,5,1,0,
85.2207,17.5832,2,5,1,0,
30.4706,0.916494,0,6,1,0,
30.4706,0.916494,0.666667,6,1,0,
31.1372,2.24983,-2,6,1,0,
31.1372,2.24983,-1.33333,6,1,0,
32.1372,2.24983,-2,6,1,0,
32.4706,2.24983,-2,6,1,0,
32.4706,2.24983,-0.666667,6,1,0,
33.1372,1.58316,0,6,1,0,
33.1372,1.58316,1.33333,6,1,0,
33.1372,1.58316,2,6,1,0,
33.4706,2.24983,1.33333,6,1,0,
33.4706,2.24983,2,6,1,0,
34.1372,2.24983,2,6,1,0,
35.4706,1.58316,1.33333,6,1,0,
36.1372,4.24983,-4,6,1,0,
36.1372,4.24983,-2.66667,6,1,0,
36.1372,4.24983,-1.33333,6,1,0,
36.1372,4.24983,-0.666667,6,1,0,
39.4706,1.58316,-0.666667,6,1,0,
36.1372,4.24983,1.33333,6,1,0,
40.1372,1.58316,0,6,1,0,
40.4706,2.24983,-1.33333,6,1,0,
40.1372,1.58316,2,6,1,0,
41.1372,2.24983,-0.666667,6,1,0,
40.4706,2.24983,2,6,1,0,
41.1372,2.24983,1.33333,6,1,0,
42.1372,2.91649,-0.666667,6,1,0,
43.1372,3.58316,-3.33333,6,1,0,
43.4706,4.24983,-4,6,1,0,
43.1372,3.58316,-1.33333,6,1,0,
43.1372,3.58316,0,6,1,0,
43.1372,3.58316,0.666667,6,1,0,
46.1372,2.91649,-2.66667,6,1,0,
43.4706,4.24983,0.666667,6,1,0,
46.4706,3.58316,-2.66667,6,1,0,
45.4706,2.91649,1.33333,6,1,0,
47.1372,3.58316,-2,6,1,0,
45.1372,4.91649,0,6,1,0,
48.8039,3.58316,-3.33333,6,1,0,
48.8039,3.58316,-2.66667,6,1,0,
49.8039,3.58316,-3.33333,6,1,0,
48.8039,3.58316,-0.666667,6,1,0,
48.8039,3.58316,0.666667,6,1,0,
50.8039,4.24983,-4,6,1,0,
50.8039,4.24983,-2.66667,6,1,0,
50.8039,4.24983,-2,6,1,0,
50.8039,4.24983,-0.666667,6,1,0,
50.8039,4.24983,0,6,1,0,
50.8039,4.24983,1.33333,6,1,0,
53.4706,2.91649,-0.666667,6,1,0,
51.8039,4.91649,0,6,1,0,
52.8039,5.58316,-2.66667,6,1,0,
55.4706,4.24983,-4,6,1,0,
52.8039,5.58316,-0.666667,6,1,0,
52.8039,5.58316,0.666667,6,1,0,
54.8039,5.58316,-2.66667,6,1,0,
54.8039,5.58316,-1.33333,6,1,0,
54.8039,5.58316,-0.666667,6,1,0,
54.8039,5.58316,0.666667,6,1,0,
54.8039,5.58316,1.33333,6,1,0,
57.8039,4.91649,-2,6,1,0,
55.8039,7.58316,-2,6,1,0,
55.8039,7.58316,-0.666667,6,1,0,
58.4706,6.24983,-2.66667,6,1,0,
59.8039,4.91649,-1.33333,6,1,0,
56.8039,8.24983,-1.33333,6,1,0,
59.8039,4.91649,0.666667,6,1,0,
57.4706,9.58316,-3.33333,6,1,0,
61.8039,6.24983,-4,6,1,0,
58.8039,8.24983,-1.33333,6,1,0,
61.8039,6.24983,-2,6,1,0,
57.4706,9.58316,0.666667,6,1,0,
61.8039,6.24983,0,6,1,0,
59.4706,9.58316,-1.33333,6,1,0,
61.4706,8.24983,-1.33333,6,1,0,
