s0,v0,a,t0,tf,opt,
26.0652,6.9811,0.333333,1,1,0,
26.3985,7.64777,-1.33333,1,1,0,
26.0652,6.9811,1,1,1,0,
26.3985,7.64777,-0.666667,1,1,0,
26.0652,6.9811,1.66667,1,1,0,
26.2318,7.31443,1,1,1,0,
26.2318,7.31443,1.33333,1,1,0,
26.3985,7.64777,0.666667,1,1,0,
26.3985,7.64777,1,1,1,0,
26.3985,7.64777,1.33333,1,1,0,
26.3985,7.64777,1.66667,1,1,0,
26.3985,7.64777,2,1,1,0,
26.5652,7.9811,1.33333,1,1,0,
26.5652,7.9811,1.66667,1,1,0,
26.7318,8.31443,1,1,1,0,
26.7318,8.31443,1.66667,1,1,0,
26.7318,8.31443,2,1,1,0,
25.0463,0.314433,0.333333,2,1,0,
25.0463,0.314433,1,2,1,0,
25.0463,0.314433,1.66667,2,1,0,
26.3796,0.314433,0,2,1,0,
26.3796,0.314433,0.333333,2,1,0,
26.3796,0.314433,1,2,1,0,
26.3796,0.314433,1.66667,2,1,0,
27.0463,0.314433,1,2,1,0,
27.0463,0.314433,1.66667,2,1,0,
26.0463,2.31443,0.333333,2,1,0,
26.0463,2.31443,1,2,1,0,
26.0463,2.31443,1.66667,2,1,0,
26.3796,2.9811,0.333333,2,1,0,
26.3796,2.9811,1,2,1,0,
26.3796,2.9811,1.66667,2,1,0,
27.3796,2.31443,1.66667,2,1,0,
28.3796,1.64777,1.66667,2,1,0,
28.0463,2.31443,1.66667,2,1,0,
28.3796,2.9811,0.333333,2,1,0,
28.3796,2.9811,1,2,1,0,
27.0463,4.31443,1.66667,2,1,0,
29.0463,2.9811,1,2,1,0,
30.5463,2.64777,-0.666667,2,1,0,
29.3796,3.64777,0.333333,2,1,0,
29.3796,3.64777,1,2,1,0,
30.5463,2.64777,1.33333,2,1,0,
29.7129,4.31443,0.333333,2,1,0,
29.3796,4.9811,0.333333,2,1,0,
29.3796,4.9811,1,2,1,0,
30.0463,4.9811,0.333333,2,1,0,
30.0463,4.9811,1,2,1,0,
31.2129,5.9811,-2.66667,2,1,0,
32.2129,5.9811,-4,2,1,0,
30.0463,6.31443,0.333333,2,1,0,
32.2129,5.9811,-2.66667,2,1,0,
32.2129,5.9811,-2,2,1,0,
32.2129,5.9811,-1.33333,2,1,0,
32.2129,5.9811,-0.666667,2,1,0,
32.2129,5.9811,0,2,1,0,
32.5463,5.31443,1.33333,2,1,0,
32.2129,5.9811,1.33333,2,1,0,
32.2129,5.9811,2,2,1,0,
33.5463,7.9811,-4,2,1,0,
33.3796,6.31443,0.333333,2,1,0,
33.2129,7.31443,-0.666667,2,1,0,
33.2129,7.31443,0,2,1,0,
33.7129,6.9811,0.333333,2,1,0,
33.5463,7.9811,-0.666667,2,1,0,
33.7129,6.9811,1.66667,2,1,0,
33.5463,7.9811,0.666667,2,1,0,
33.5463,7.9811,1.33333,2,1,0,
33.5463,7.9811,2,2,1,0,
34.0463,8.31443,1,2,1,0,
35.2129,9.31443,-2.66667,2,1,0,
35.2129,9.31443,-2,2,1,0,
34.2129,8.64777,2,2,1,0,
35.2129,9.31443,-0.666667,2,1,0,
35.2129,9.31443,0,2,1,0,
34.8796,9.31443,1.33333,2,1,0,
35.2129,9.31443,1.33333,2,1,0,
35.2129,9.31443,2,2,1,0,
35.5463,9.31443,2,2,1,0,
35.8796,9.9811,0.666667,2,1,0,
36.0463,10.3144,0.333333,2,1,0,
35.8796,9.9811,2,2,1,0,
36.0463,10.3144,1.66667,2,1,0,
25.5274,0.647766,0,3,1,0,
25.5274,0.647766,1,3,1,0,
25.5274,0.647766,1.33333,3,1,0,
26.694,0.314433,0.333333,3,1,0,
25.8607,1.31443,0.666667,3,1,0,
26.694,0.314433,1.66667,3,1,0,
26.194,1.9811,0,3,1,0,
27.194,1.31443,0,3,1,0,
27.194,1.31443,0.666667,3,1,0,
26.194,1.9811,2,3,1,0,
28.194,1.9811,-1.33333,3,1,0,
27.5274,1.9811,0.666667,3,1,0,
27.8607,1.31443,2,3,1,0,
27.5274,1.9811,2,3,1,0,
28.8607,3.31443,-2.66667,3,1,0,
28.5274,2.64777,0,3,1,0,
29.194,3.9811,-3.33333,3,1,0,
28.8607,3.31443,-0.666667,3,1,0,
29.5274,3.31443,-1.33333,3,1,0,
29.8607,3.9811,-2.66667,3,1,0,
29.8607,3.9811,-2,3,1,0,
30.8607,3.31443,-2,3,1,0,
29.8607,3.9811,-0.666667,3,1,0,
30.194,4.64777,-2,3,1,0,
31.194,3.9811,-2,3,1,0,
30.5274,3.9811,0,3,1,0,
30.8607,3.31443,1.33333,3,1,0,
32.5274,3.9811,-2.66667,3,1,0,
32.8607,1.9811,1.33333,3,1,0,
32.8607,1.9811,2,3,1,0,
32.194,5.9811,-4,3,1,0,
33.8607,3.9811,-2.66667,3,1,0,
33.5274,4.64777,-2.66667,3,1,0,
33.5274,4.64777,-2,3,1,0,
33.8607,3.9811,-0.666667,3,1,0,
34.5274,5.31443,-4,3,1,0,
34.5274,5.31443,-3.33333,3,1,0,
36.194,1.9811,0.666667,3,1,0,
36.8607,3.31443,-2.66667,3,1,0,
35.194,5.31443,-2.66667,3,1,0,
34.5274,5.31443,-0.666667,3,1,0,
37.194,3.9811,-2.66667,3,1,0,
34.5274,5.31443,0.666667,3,1,0,
34.5274,5.31443,1.33333,3,1,0,
36.8607,3.31443,1.33333,3,1,0,
36.8607,3.31443,2,3,1,0,
37.8607,5.31443,-3.33333,3,1,0,
34.8607,5.9811,2,3,1,0,
38.194,5.9811,-4,3,1,0,
39.5274,3.9811,-2,3,1,0,
37.8607,5.31443,-0.666667,3,1,0,
39.5274,3.9811,-0.666667,3,1,0,
38.194,5.9811,-1.33333,3,1,0,
38.194,5.9811,-0.666667,3,1,0,
39.5274,3.9811,1.33333,3,1,0,
39.5274,3.9811,2,3,1,0,
38.8607,7.31443,-2.66667,3,1,0,
39.194,7.9811,-4,3,1,0,
39.194,7.9811,-3.33333,3,1,0,
39.194,7.9811,-2.66667,3,1,0,
39.194,7.9811,-2,3,1,0,
41.194,7.31443,-4,3,1,0,
38.8607,7.31443,1.33333,3,1,0,
41.194,7.31443,-2.66667,3,1,0,
41.194,7.31443,-2,3,1,0,
39.194,7.9811,1.33333,3,1,0,
39.194,7.9811,2,3,1,0,
40.8607,7.31443,0.666667,3,1,0,
43.194,6.64777,-2,3,1,0,
40.8607,7.31443,2,3,1,0,
43.194,6.64777,-0.666667,3,1,0,
43.194,6.64777,0,3,1,0,
41.5274,8.64777,0,3,1,0,
43.5274,7.31443,-0.666667,3,1,0,
42.8607,9.31443,-2.66667,3,1,0,
42.194,9.31443,-0.666667,3,1,0,
42.194,9.31443,0,3,1,0,
42.194,9.31443,0.666667,3,1,0,
42.194,9.31443,1.33333,3,1,0,
44.5274,9.31443,-2.66667,3,1,0,
42.8607,9.31443,1.33333,3,1,0,
44.5274,9.31443,-1.33333,3,1,0,
44.5274,9.31443,-0.666667,3,1,0,
44.194,8.64777,2,3,1,0,
44.8607,10.6478,-2.66667,3,1,0,
45.194,10.6478,-2.66667,3,1,0,
45.194,10.6478,-2,3,1,0,
45.8607,11.3144,-4,3,1,0,
45.5274,11.3144,-2.66667,3,1,0,
46.5274,10.6478,-2.66667,3,1,0,
45.8607,11.3144,-2,3,1,0,
45.194,10.6478,1.33333,3,1,0,
45.8607,11.3144,-0.666667,3,1,0,
47.194,11.9811,-4,3,1,0,
46.8607,11.9811,-2.66667,3,1,0,
46.5274,10.6478,1.33333,3,1,0,
45.8607,11.3144,2,3,1,0,
47.194,11.9811,-1.33333,3,1,0,
47.194,11.9811,-0.666667,3,1,0,
46.8607,11.9811,0.666667,3,1,0,
47.194,11.9811,0.666667,3,1,0,
47.194,11.9811,1.33333,3,1,0,
26.1751,0.647766,0,4,1,0,
26.1751,0.647766,1,4,1,0,
26.1751,0.647766,1.66667,4,1,0,
27.1751,0.647766,0,4,1,0,
27.1751,0.647766,0.666667,4,1,0,
27.1751,0.647766,1.33333,4,1,0,
26.8418,1.9811,0,4,1,0,
27.5085,1.9811,-0.666667,4,1,0,
28.1751,1.9811,-1.33333,4,1,0,
27.8418,1.9811,0,4,1,0,
29.5085,0.647766,0,4,1,0,
28.1751,1.9811,0.666667,4,1,0,
29.5085,0.647766,1.33333,4,1,0,
29.5085,0.647766,2,4,1,0,
29.8418,2.64777,-2,4,1,0,
29.1751,3.9811,-2.66667,4,1,0,
29.8418,2.64777,-0.666667,4,1,0,
31.5085,0.647766,0.666667,4,1,0,
29.1751,3.9811,-0.666667,4,1,0,
30.1751,3.31443,-0.666667,4,1,0,
31.8418,2.64777,-2,4,1,0,
32.1751,1.9811,-0.666667,4,1,0,
32.5085,1.31443,0.666667,4,1,0,
32.5085,1.31443,1.33333,4,1,0,
32.8418,1.9811,0,4,1,0,
32.8418,1.9811,0.666667,4,1,0,
33.5085,3.31443,-2.66667,4,1,0,
34.1751,1.9811,-0.666667,4,1,0,
34.1751,1.9811,0,4,1,0,
33.5085,3.31443,-0.666667,4,1,0,
34.5085,3.9811,-3.33333,4,1,0,
34.5085,3.9811,-2.66667,4,1,0,
36.5085,1.31443,-0.666667,4,1,0,
33.5085,3.31443,2,4,1,0,
35.5085,3.31443,-1.33333,4,1,0,
35.8418,3.9811,-2.66667,4,1,0,
34.5085,3.9811,0.666667,4,1,0,
37.8418,1.31443,0,4,1,0,
37.8418,1.31443,0.666667,4,1,0,
38.1751,1.9811,-0.666667,4,1,0,
38.1751,1.9811,0,4,1,0,
38.1751,1.9811,0.666667,4,1,0,
39.8418,1.31443,-0.666667,4,1,0,
38.1751,1.9811,2,4,1,0,
37.5085,3.31443,1.33333,4,1,0,
37.5085,3.31443,2,4,1,0,
39.5085,4.64777,-4,4,1,0,
39.5085,4.64777,-3.33333,4,1,0,
41.5085,1.9811,-1.33333,4,1,0,
41.5085,1.9811,-0.666667,4,1,0,
40.8418,4.64777,-4,4,1,0,
39.5085,4.64777,-0.666667,4,1,0,
41.5085,1.9811,1.33333,4,1,0,
40.8418,4.64777,-2,4,1,0,
39.5085,4.64777,1.33333,4,1,0,
39.5085,4.64777,2,4,1,0,
42.5085,1.9811,2,4,1,0,
40.8418,4.64777,0.666667,4,1,0,
40.5085,6.64777,-2,4,1,0,
43.1751,3.31443,0,4,1,0,
41.1751,5.31443,0.666667,4,1,0,
42.8418,4.64777,-0.666667,4,1,0,
40.5085,6.64777,0.666667,4,1,0,
43.8418,5.31443,-2.66667,4,1,0,
43.8418,5.31443,-2,4,1,0,
42.8418,4.64777,2,4,1,0,
43.8418,5.31443,-0.666667,4,1,0,
45.1751,3.9811,0,4,1,0,
45.1751,3.9811,0.666667,4,1,0,
45.1751,3.9811,1.33333,4,1,0,
45.8418,5.31443,-2,4,1,0,
44.5085,5.9811,0,4,1,0,
45.8418,5.31443,-0.666667,4,1,0,
45.8418,5.31443,0,4,1,0,
47.5085,5.31443,-2.66667,4,1,0,
46.1751,5.9811,-0.666667,4,1,0,
46.1751,5.9811,0,4,1,0,
46.1751,5.9811,0.666667,4,1,0,
47.5085,5.31443,0,4,1,0,
48.8418,4.64777,-0.666667,4,1,0,
46.8418,8.64777,-4,4,1,0,
47.5085,5.31443,2,4,1,0,
49.5085,5.9811,-2.66667,4,1,0,
48.5085,7.9811,-4,4,1,0,
48.5085,7.9811,-3.33333,4,1,0,
47.8418,9.31443,-4,4,1,0,
46.8418,8.64777,0,4,1,0,
46.8418,8.64777,0.666667,4,1,0,
47.8418,9.31443,-2,4,1,0,
46.8418,8.64777,2,4,1,0,
48.5085,7.9811,0.666667,4,1,0,
49.1751,9.31443,-2.66667,4,1,0,
49.1751,9.31443,-2,4,1,0,
50.5085,6.64777,1.33333,4,1,0,
49.1751,9.31443,-0.666667,4,1,0,
49.1751,9.31443,0,4,1,0,
52.5085,6.64777,-0.666667,4,1,0,
48.1751,9.9811,2,4,1,0,
49.1751,9.31443,2,4,1,0,
52.5085,6.64777,1.33333,4,1,0,
51.1751,8.64777,0.666667,4,1,0,
51.5085,9.31443,-0.666667,4,1,0,
53.5085,8.64777,-2.66667,4,1,0,
53.5085,8.64777,-2,4,1,0,
52.1751,10.6478,-2.66667,4,1,0,
52.1751,10.6478,-2,4,1,0,
54.8418,8.64777,-2.66667,4,1,0,
52.1751,10.6478,-0.666667,4,1,0,
53.5085,8.64777,1.33333,4,1,0,
53.5085,8.64777,2,4,1,0,
52.1751,10.6478,1.33333,4,1,0,
57.1751,7.9811,-2.66667,4,1,0,
55.8418,7.9811,0.666667,4,1,0,
56.1751,9.31443,-2,4,1,0,
53.8418,10.6478,0.666667,4,1,0,
53.8418,10.6478,1.33333,4,1,0,
56.1751,9.31443,0,4,1,0,
56.8418,10.6478,-3.33333,4,1,0,
57.1751,7.9811,2,4,1,0,
56.8418,10.6478,-2,4,1,0,
56.5085,11.9811,-3.33333,4,1,0,
56.8418,10.6478,-0.666667,4,1,0,
56.5085,11.9811,-2,4,1,0,
56.5085,11.9811,-1.33333,4,1,0,
58.5085,10.6478,-2,4,1,0,
56.5085,11.9811,0,4,1,0,
57.8418,11.9811,-2,4,1,0,
58.5085,10.6478,0,4,1,0,
58.5085,10.6478,0.666667,4,1,0,
58.5085,10.6478,1.33333,4,1,0,
59.1751,12.6478,-3.33333,4,1,0,
58.1751,13.3144,-2,4,1,0,
59.5085,12.6478,-2.66667,4,1,0,
59.8418,13.3144,-4,4,1,0,
59.8418,13.3144,-3.33333,4,1,0,
59.8418,13.3144,-2.66667,4,1,0,
58.1751,13.3144,1.33333,4,1,0,
59.8418,13.3144,-1.33333,4,1,0,
59.1751,12.6478,2,4,1,0,
59.5085,12.6478,2,4,1,0,
59.8418,13.3144,1,4,1,0,
59.8418,13.3144,1.66667,4,1,0,
26.8229,0.647766,0.666667,5,1,0,
26.8229,0.647766,1.33333,5,1,0,
27.8229,0.647766,0.666667,5,1,0,
28.1562,1.31443,-0.666667,5,1,0,
28.1562,1.31443,0.666667,5,1,0,
29.4896,0.647766,0,5,1,0,
29.1562,1.31443,0.666667,5,1,0,
29.1562,1.31443,1.33333,5,1,0,
29.8229,1.9811,0,5,1,0,
30.4896,2.64777,-2,5,1,0,
30.4896,2.64777,-0.666667,5,1,0,
30.4896,2.64777,0,5,1,0,
30.4896,2.64777,1.33333,5,1,0,
30.4896,2.64777,2,5,1,0,
32.8229,3.31443,-2.66667,5,1,0,
33.8229,1.31443,0,5,1,0,
33.8229,1.31443,1.33333,5,1,0,
35.4896,0.647766,0,5,1,0,
34.8229,1.9811,0,5,1,0,
34.1562,1.9811,2,5,1,0,
35.8229,1.31443,1.33333,5,1,0,
37.1562,1.31443,-0.666667,5,1,0,
37.4896,0.647766,1.33333,5,1,0,
37.1562,1.31443,1.33333,5,1,0,
38.1562,1.9811,-0.666667,5,1,0,
39.1562,1.31443,-0.666667,5,1,0,
39.8229,1.31443,-0.666667,5,1,0,
39.4896,1.9811,-0.666667,5,1,0,
40.1562,1.9811,-0.666667,5,1,0,
39.4896,1.9811,1.33333,5,1,0,
40.1562,1.9811,1.33333,5,1,0,
40.1562,1.9811,2,5,1,0,
41.1562,3.9811,-2.66667,5,1,0,
43.1562,1.31443,-0.666667,5,1,0,
41.1562,3.9811,-0.666667,5,1,0,
43.1562,1.31443,1.33333,5,1,0,
41.1562,3.9811,1.33333,5,1,0,
43.8229,3.9811,-3.33333,5,1,0,
43.8229,3.9811,-2,5,1,0,
44.1562,3.31443,-0.666667,5,1,0,
43.8229,3.9811,0,5,1,0,
44.1562,3.31443,1.33333,5,1,0,
43.8229,3.9811,2,5,1,0,
44.8229,5.9811,-2.66667,5,1,0,
44.8229,5.9811,-2,5,1,0,
44.8229,5.9811,-0.666667,5,1,0,
44.8229,5.9811,0,5,1,0,
44.8229,5.9811,1.33333,5,1,0,
44.8229,5.9811,2,5,1,0,
48.1562,3.31443,2,5,1,0,
49.1562,3.9811,-0.666667,5,1,0,
50.1562,3.31443,0,5,1,0,
49.1562,3.9811,1.33333,5,1,0,
51.1562,5.31443,-4,5,1,0,
49.8229,5.31443,-0.666667,5,1,0,
49.8229,5.31443,0.666667,5,1,0,
49.8229,5.31443,1.33333,5,1,0,
52.1562,5.9811,-3.33333,5,1,0,
51.8229,5.31443,-0.666667,5,1,0,
54.4896,3.9811,-2,5,1,0,
51.8229,5.31443,1.33333,5,1,0,
52.1562,5.9811,0.666667,5,1,0,
52.1562,5.9811,1.33333,5,1,0,
54.4896,3.9811,2,5,1,0,
55.1562,5.31443,-1.33333,5,1,0,
55.1562,5.31443,0,5,1,0,
55.1562,5.31443,0.666667,5,1,0,
56.1562,7.31443,-4,5,1,0,
57.1562,6.64777,-4,5,1,0,
57.1562,6.64777,-2.66667,5,1,0,
56.1562,7.31443,-0.666667,5,1,0,
55.8229,9.31443,-2.66667,5,1,0,
57.4896,7.31443,-1.33333,5,1,0,
56.8229,8.64777,-1.33333,5,1,0,
58.1562,8.64777,-3.33333,5,1,0,
56.8229,8.64777,0.666667,5,1,0,
58.1562,8.64777,-1.33333,5,1,0,
58.1562,8.64777,0,5,1,0,
58.1562,8.64777,0.666667,5,1,0,
58.1562,8.64777,2,5,1,0,
59.8229,7.9811,0.666667,5,1,0,
61.4896,7.9811,-1.33333,5,1,0,
61.4896,7.9811,-0.666667,5,1,0,
61.8229,8.64777,-1.33333,5,1,0,
61.8229,8.64777,-0.666667,5,1,0,
61.8229,8.64777,0.666667,5,1,0,
65.8229,7.31443,-4,5,1,0,
65.8229,7.31443,-2.66667,5,1,0,
65.8229,7.31443,-2,5,1,0,
62.4896,9.9811,0.666667,5,1,0,
65.8229,7.31443,0,5,1,0,
65.8229,7.31443,1.33333,5,1,0,
65.8229,7.31443,2,5,1,0,
63.4896,11.9811,-1.33333,5,1,0,
67.1562,9.9811,-4,5,1,0,
63.4896,11.9811,0.666667,5,1,0,
64.8229,11.3144,0,5,1,0,
67.4896,9.9811,-1.33333,5,1,0,
67.8229,10.6478,-2.66667,5,1,0,
67.4896,9.9811,0.666667,5,1,0,
68.8229,9.9811,-1.33333,5,1,0,
71.1562,9.31443,-3.33333,5,1,0,
69.4896,11.3144,-3.33333,5,1,0,
69.4896,11.3144,-2,5,1,0,
69.4896,11.3144,-1.33333,5,1,0,
71.1562,9.31443,0.666667,5,1,0,
69.4896,11.3144,0.666667,5,1,0,
69.4896,11.3144,2,5,1,0,
71.4896,9.9811,1.33333,5,1,0,
72.4896,11.9811,-3.33333,5,1,0,
72.4896,11.9811,-2.66667,5,1,0,
72.4896,11.9811,-1.33333,5,1,0,
72.4896,11.9811,0,5,1,0,
72.4896,11.9811,0.666667,5,1,0,
72.4896,11.9811,2,5,1,0,
72.1562,14.6478,-1.33333,5,1,0,
73.1562,14.6478,-2.66667,5,1,0,
73.1562,14.6478,-1.33333,5,1,0,
73.6562,14.3144,-0.666667,5,1,0,
73.1562,14.6478,0,5,1,0,
73.9896,14.9811,-1.33333,5,1,0,
73.1562,14.6478,2,5,1,0,
73.9896,14.9811,1,5,1,0,
73.9896,14.9811,2,5,1,0,
27.804,1.31443,0,6,1,0,
27.804,1.31443,0.666667,6,1,0,
28.804,1.31443,0,6,1,0,
28.804,1.31443,0.666667,6,1,0,
29.804,1.9811,-1.33333,6,1,0,
29.804,1.9811,-0.666667,6,1,0,
29.804,1.9811,0.666667,6,1,0,
30.804,1.9811,-0.666667,6,1,0,
30.804,1.9811,0.666667,6,1,0,
30.804,1.9811,1.33333,6,1,0,
31.804,1.9811,0.666667,6,1,0,
31.1373,2.64777,1.33333,6,1,0,
32.804,1.9811,0.666667,6,1,0,
32.804,1.9811,1.33333,6,1,0,
35.1373,1.31443,-0.666667,6,1,0,
33.804,3.9811,-2.66667,6,1,0,
35.1373,1.31443,1.33333,6,1,0,
35.1373,1.31443,2,6,1,0,
36.804,1.9811,-1.33333,6,1,0,
36.804,1.9811,-0.666667,6,1,0,
35.804,2.64777,1.33333,6,1,0,
36.804,1.9811,1.33333,6,1,0,
38.804,1.9811,-1.33333,6,1,0,
38.804,1.9811,0,6,1,0,
37.804,2.64777,1.33333,6,1,0,
40.804,0.647766,0.666667,6,1,0,
41.1373,1.31443,-0.666667,6,1,0,
41.804,1.31443,-0.666667,6,1,0,
41.1373,1.31443,1.33333,6,1,0,
41.804,1.31443,1.33333,6,1,0,
41.804,1.31443,2,6,1,0,
43.804,1.31443,-0.666667,6,1,0,
43.804,1.31443,0,6,1,0,
43.804,1.31443,1.33333,6,1,0,
43.1373,3.9811,-2,6,1,0,
43.1373,3.9811,-0.666667,6,1,0,
43.1373,3.9811,0,6,1,0,
43.1373,3.9811,1.33333,6,1,0,
46.804,1.9811,-1.33333,6,1,0,
46.804,1.9811,0,6,1,0,
44.804,3.31443,2,6,1,0,
46.804,1.9811,2,6,1,0,
47.804,3.9811,-3.33333,6,1,0,
47.804,3.9811,-2,6,1,0,
47.804,3.9811,-0.666667,6,1,0,
45.804,5.31443,1.33333,6,1,0,
49.4707,3.31443,-0.666667,6,1,0,
49.804,3.9811,-2,6,1,0,
48.804,5.9811,-2.66667,6,1,0,
50.4707,5.31443,-4,6,1,0,
48.804,5.9811,-0.666667,6,1,0,
49.804,3.9811,2,6,1,0,
50.4707,5.31443,-0.666667,6,1,0,
48.804,5.9811,2,6,1,0,
50.4707,5.31443,1.33333,6,1,0,
51.4707,7.31443,-4,6,1,0,
51.4707,7.31443,-2.66667,6,1,0,
51.804,7.9811,-4,6,1,0,
51.804,7.9811,-2.66667,6,1,0,
53.804,5.31443,-0.666667,6,1,0,
51.804,7.9811,-0.666667,6,1,0,
51.4707,7.31443,2,6,1,0,
51.804,7.9811,1.33333,6,1,0,
51.804,7.9811,2,6,1,0,
55.804,6.64777,-2,6,1,0,
56.804,4.64777,0.666667,6,1,0,
56.804,4.64777,2,6,1,0,
59.804,3.9811,-2,6,1,0,
57.804,6.64777,-2,6,1,0,
58.804,7.31443,-4,6,1,0,
58.804,7.31443,-3.33333,6,1,0,
58.804,7.31443,-2,6,1,0,
58.804,7.31443,-1.33333,6,1,0,
58.804,7.31443,0,6,1,0,
58.804,7.31443,0.666667,6,1,0,
58.804,7.31443,2,6,1,0,
62.4707,3.9811,2,6,1,0,
63.1373,6.64777,-3.33333,6,1,0,
63.1373,6.64777,-2,6,1,0,
65.1373,5.31443,-2,6,1,0,
63.1373,6.64777,0.666667,6,1,0,
64.804,7.31443,-3.33333,6,1,0,
64.804,7.31443,-2,6,1,0,
65.1373,5.31443,2,6,1,0,
64.804,7.31443,0,6,1,0,
64.804,7.31443,0.666667,6,1,0,
65.804,9.31443,-4,6,1,0,
66.804,8.64777,-3.33333,6,1,0,
65.804,9.31443,-2,6,1,0,
66.804,8.64777,-1.33333,6,1,0,
65.804,9.31443,0,6,1,0,
71.804,4.64777,-1.33333,6,1,0,
65.804,9.31443,2,6,1,0,
71.804,4.64777,0.666667,6,1,0,
67.1373,9.31443,1.33333,6,1,0,
72.1373,5.31443,0.666667,6,1,0,
67.804,10.6478,-0.666667,6,1,0,
73.1373,7.31443,-3.33333,6,1,0,
73.1373,7.31443,-2.66667,6,1,0,
73.1373,7.31443,-1.33333,6,1,0,
70.804,9.31443,0.666667,6,1,0,
73.1373,7.31443,0.666667,6,1,0,
74.1373,9.31443,-4,6,1,0,
73.804,8.64777,-1.33333,6,1,0,
73.804,8.64777,0,6,1,0,
74.1373,9.31443,-1.33333,6,1,0,
72.804,10.6478,0,6,1,0,
76.804,8.64777,-3.33333,6,1,0,
76.804,8.64777,-2,6,1,0,
78.804,5.9811,0.666667,6,1,0,
79.1373,7.9811,-3.33333,6,1,0,
79.1373,7.9811,-2,6,1,0,
79.1373,7.9811,-1.33333,6,1,0,
79.1373,7.9811,0,6,1,0,
79.1373,7.9811,0.666667,6,1,0,
79.1373,7.9811,2,6,1,0,
80.1373,9.9811,-3.33333,6,1,0,
80.1373,9.9811,-2,6,1,0,
79.804,9.31443,0.666667,6,1,0,
79.804,9.31443,2,6,1,0,
80.1373,9.9811,0.666667,6,1,0,
80.804,9.9811,0.666667,6,1,0,
81.1373,11.9811,-3.33333,6,1,0,
81.1373,11.9811,-2,6,1,0,
81.1373,11.9811,-1.33333,6,1,0,
81.804,13.3144,-4,6,1,0,
81.1373,11.9811,0.666667,6,1,0,
81.804,13.3144,-2,6,1,0,
81.804,13.3144,-1.33333,6,1,0,
81.804,13.3144,0,6,1,0,
81.804,13.3144,0.666667,6,1,0,
84.4707,11.9811,-0.666667,6,1,0,
84.804,12.6478,-1.33333,6,1,0,
84.804,12.6478,-0.666667,6,1,0,
86.1373,13.3144,-3.33333,6,1,0,
86.1373,13.3144,-2.66667,6,1,0,
85.4707,13.9811,-1.33333,6,1,0,
87.1373,13.3144,-2.66667,6,1,0,
87.1373,13.3144,-1.33333,6,1,0,
87.1373,13.3144,-0.666667,6,1,0,
87.1373,13.3144,0.666667,6,1,0,
87.1373,13.3144,1.33333,6,1,0,
87.6373,13.6478,0.333333,6,1,0,
87.6373,13.6478,1.33333,6,1,0,
87.804,14.6478,0,6,1,0,
87.804,14.6478,1,6,1,0,
88.804,16.6478,-4,6,1,0,
88.804,16.6478,-2.66667,6,1,0,
88.804,16.6478,-1.33333,6,1,0,
89.4707,15.9811,0,6,1,0,
88.804,16.6478,0.666667,6,1,0,
89.9707,16.9811,-1.33333,6,1,0,
89.9707,16.9811,0.333333,6,1,0,
